uid,kind,node_id,lon,lat,x,y,fraction,load_type,source_layer,container_id_kmz,container_name
Envases Lateral.kmz::17363 - 0FCC006124378DB9,container,13616990900,-1.0033786371232,37.62315888663014,676200.414924238,4165879.6670105313,ENVASES,LATERAL,Envases Lateral.kmz,17363 - 0FCC006124378DB9,17363 - 0FCC006124378DB9
Envases Lateral.kmz::17364 - 0FCC00612436A5CF,container,13616990901,-1.004255468663066,37.63731913895757,676089.5970846551,4167449.2757567046,ENVASES,LATERAL,Envases Lateral.kmz,17364 - 0FCC00612436A5CF,17364 - 0FCC00612436A5CF
Envases Lateral.kmz::17365 - 0FCC00612436EAC6,container,13616990902,-0.9751395593913018,37.58210088651216,678791.0433405279,4161377.188650051,ENVASES,LATERAL,Envases Lateral.kmz,17365 - 0FCC00612436EAC6,17365 - 0FCC00612436EAC6
Envases Lateral.kmz::17366 - 0FCC006124409324,container,13616990903,-0.9697969843312316,37.60002318654887,679219.8281939105,4163376.075669231,ENVASES,LATERAL,Envases Lateral.kmz,17366 - 0FCC006124409324,17366 - 0FCC006124409324
Envases Lateral.kmz::17367 - 0FCC00612437EBC9,container,13616990904,-0.9997764589126205,37.6211731902443,676523.0353260066,4165666.1016434077,ENVASES,LATERAL,Envases Lateral.kmz,17367 - 0FCC00612437EBC9,17367 - 0FCC00612437EBC9
Envases Lateral.kmz::17368 - 0FCC00612440B499,container,13616990905,-1.0078312179453974,37.64435464035965,675757.4831396036,4168223.244286717,ENVASES,LATERAL,Envases Lateral.kmz,17368 - 0FCC00612440B499,17368 - 0FCC00612440B499
Envases Lateral.kmz::17369 - 0FCC00612440B0C7,container,13616990906,-1.0092242433893064,37.64408111233555,675635.2162629716,4168190.2826344185,ENVASES,LATERAL,Envases Lateral.kmz,17369 - 0FCC00612440B0C7,17369 - 0FCC00612440B0C7
Envases Lateral.kmz::17370 - 0FCC006124376B4A,container,13616990907,-1.005068078928253,37.63595329711725,676021.1146709035,4167296.193012381,ENVASES,LATERAL,Envases Lateral.kmz,17370 - 0FCC006124376B4A,17370 - 0FCC006124376B4A
Envases Lateral.kmz::17371 - 0FCC00612440B858,container,13616990908,-1.0006001132804874,37.6406247564245,676404.3320233709,4167822.945705249,ENVASES,LATERAL,Envases Lateral.kmz,17371 - 0FCC00612440B858,17371 - 0FCC00612440B858
Envases Lateral.kmz::17372 - 0FCC006124372BDF,container,13616990909,-1.0063380081053788,37.63681672847737,675907.0153705004,4167389.6186464927,ENVASES,LATERAL,Envases Lateral.kmz,17372 - 0FCC006124372BDF,17372 - 0FCC006124372BDF
Envases Lateral.kmz::17373 - 0FCC00612437AECB,container,13616990910,-1.002753056647103,37.63371475565029,676230.6892695836,4167052.1465746635,ENVASES,LATERAL,Envases Lateral.kmz,17373 - 0FCC00612437AECB,17373 - 0FCC00612437AECB
Envases Lateral.kmz::17374 - 0FCC00612440F8C3,container,13616990911,-0.9632422406570611,37.59501753275722,679810.5744068284,4162833.1722243563,ENVASES,LATERAL,Envases Lateral.kmz,17374 - 0FCC00612440F8C3,17374 - 0FCC00612440F8C3
Envases Lateral.kmz::17375 - 0FCC0061243CB503,container,13616990912,-0.9622851504780195,37.59553085341427,679893.841752665,4162891.965437265,ENVASES,LATERAL,Envases Lateral.kmz,17375 - 0FCC0061243CB503,17375 - 0FCC0061243CB503
Envases Lateral.kmz::17376 - 0FCC00612436E9FD,container,13616990913,-1.0031571752377137,37.63192419538606,676199.2572269686,4166852.702333638,ENVASES,LATERAL,Envases Lateral.kmz,17376 - 0FCC00612436E9FD,17376 - 0FCC00612436E9FD
Envases Lateral.kmz::17377 - 0FCC00612436CD08,container,13616990914,-1.0025846574787334,37.63701629221892,676237.7479886658,4167418.8097666134,ENVASES,LATERAL,Envases Lateral.kmz,17377 - 0FCC00612436CD08,17377 - 0FCC00612436CD08
Envases Lateral.kmz::17378 - 0FCC00612440D0C1,container,13616990915,-1.001100566599116,37.63843821208516,676365.3444502647,4167579.379727226,ENVASES,LATERAL,Envases Lateral.kmz,17378 - 0FCC00612440D0C1,17378 - 0FCC00612440D0C1
Envases Lateral.kmz::17379 - 0FCC00612440CF37,container,13616990916,-0.9631967171738942,37.59637534494325,679811.3247602554,4162983.925709428,ENVASES,LATERAL,Envases Lateral.kmz,17379 - 0FCC00612440CF37,17379 - 0FCC00612440CF37
Envases Lateral.kmz::17380 - 0FCC0061243768F6,container,13616990917,-1.0036445874945366,37.642004106479085,676132.4360683335,4167970.2789464598,ENVASES,LATERAL,Envases Lateral.kmz,17380 - 0FCC0061243768F6,17380 - 0FCC0061243768F6
Envases Lateral.kmz::17381 - 0FCC006124374CA6,container,13616990918,-1.0000371796193073,37.637005909697,676462.5673220966,4167422.4482266763,ENVASES,LATERAL,Envases Lateral.kmz,17381 - 0FCC006124374CA6,17381 - 0FCC006124374CA6
Envases Lateral.kmz::17382 - 0FCC006303A3D376,container,13616990919,-0.9643603845985851,37.596542274541676,679708.1820446565,4163000.220059182,ENVASES,LATERAL,Envases Lateral.kmz,17382 - 0FCC006303A3D376,17382 - 0FCC006303A3D376
Envases Lateral.kmz::17383 - 0FCC006124411290,container,13616990920,-1.0078841169702046,37.63784311275542,675768.164148174,4167500.6097434247,ENVASES,LATERAL,Envases Lateral.kmz,17383 - 0FCC006124411290,17383 - 0FCC006124411290
Envases Lateral.kmz::17384 - 0FCC00612440D26C,container,13616990921,-1.00086208376876,37.63610537635498,676391.9059744035,4167320.9708524942,ENVASES,LATERAL,Envases Lateral.kmz,17384 - 0FCC00612440D26C,17384 - 0FCC00612440D26C
Envases Lateral.kmz::17385 - 0FCC00612440F122,container,13616990922,-1.0068471773562684,37.63929950286803,675856.2302831534,4167664.158462986,ENVASES,LATERAL,Envases Lateral.kmz,17385 - 0FCC00612440F122,17385 - 0FCC00612440F122
Envases Lateral.kmz::17386 - 0FCC0061243745DB,container,13616990923,-1.0032927147451407,37.63555808545457,676178.7122770492,4167255.673082294,ENVASES,LATERAL,Envases Lateral.kmz,17386 - 0FCC0061243745DB,17386 - 0FCC0061243745DB
Envases Lateral.kmz::17387 - 0FCC006124411596,container,13616990924,-1.0053254586308764,37.64774799987888,675970.5648608909,4168604.4803379094,ENVASES,LATERAL,Envases Lateral.kmz,17387 - 0FCC006124411596,17387 - 0FCC006124411596
Envases Lateral.kmz::17388 - 0FCC00612436A6FE,container,13616990925,-1.0044990524303519,37.63520819539792,676073.0865087964,4167214.58286936,ENVASES,LATERAL,Envases Lateral.kmz,17388 - 0FCC00612436A6FE,17388 - 0FCC00612436A6FE
Envases Lateral.kmz::17389 - 0FCC006124376D87,container,13616990926,-1.003976130826243,37.63245458423254,676125.7335696574,4166910.017330359,ENVASES,LATERAL,Envases Lateral.kmz,17389 - 0FCC006124376D87,17389 - 0FCC006124376D87
Envases Lateral.kmz::17390 - 0FCC006124372D59,container,13616990927,-1.0195167767227,37.63504043003176,674748.2542780931,4167167.878211071,ENVASES,LATERAL,Envases Lateral.kmz,17390 - 0FCC006124372D59,17390 - 0FCC006124372D59
Envases Lateral.kmz::17391 - 0FCC0061243746AF,container,13616990928,-0.9718294693812014,37.598734358509915,679043.4776147783,4163229.1850147103,ENVASES,LATERAL,Envases Lateral.kmz,17391 - 0FCC0061243746AF,17391 - 0FCC0061243746AF
Envases Lateral.kmz::17392 - 0FCC006124410F6B,container,13616990929,-1.0056647015748337,37.638351265750686,675962.8086247282,4167561.1578848236,ENVASES,LATERAL,Envases Lateral.kmz,17392 - 0FCC006124410F6B,17392 - 0FCC006124410F6B
Envases Lateral.kmz::17393 - 0FCC0061243787D2,container,13616990930,-1.0033228282230264,37.63229534829045,676183.7619884844,4166893.575167214,ENVASES,LATERAL,Envases Lateral.kmz,17393 - 0FCC0061243787D2,17393 - 0FCC0061243787D2
Envases Lateral.kmz::17394 - 0FCC00612437ACBC,container,13616990931,-0.9666052655674658,37.61473113925208,679466.2529408152,4165014.208774681,ENVASES,LATERAL,Envases Lateral.kmz,17394 - 0FCC00612437ACBC,17394 - 0FCC00612437ACBC
Envases Lateral.kmz::17395 - 0FCC00612440D8A5,container,13616990932,-0.9690078565592545,37.61697199239713,679248.7967068406,4165258.2670757286,ENVASES,LATERAL,Envases Lateral.kmz,17395 - 0FCC00612440D8A5,17395 - 0FCC00612440D8A5
Envases Lateral.kmz::17396 - 0FCC00612440D735,container,13616990933,-0.9693793323377279,37.61493195247763,679220.9067907179,4165031.18895521,ENVASES,LATERAL,Envases Lateral.kmz,17396 - 0FCC00612440D735,17396 - 0FCC00612440D735
Envases Lateral.kmz::17397 - 0FCC006124372DAE,container,13616990934,-0.9748296857846226,37.61298353580494,678744.4775309261,4164804.5903062434,ENVASES,LATERAL,Envases Lateral.kmz,17397 - 0FCC006124372DAE,17397 - 0FCC006124372DAE
Envases Lateral.kmz::17398 - 0FCC00612440AAFA,container,13616990935,-0.9722382379902452,37.611925988379156,678975.7628133722,4164692.181968362,ENVASES,LATERAL,Envases Lateral.kmz,17398 - 0FCC00612440AAFA,17398 - 0FCC00612440AAFA
Envases Lateral.kmz::17399 - 0FCC0061243728C8,container,13616990936,-0.9743147302022844,37.61144237481265,678793.6246920316,4164634.5601893086,ENVASES,LATERAL,Envases Lateral.kmz,17399 - 0FCC0061243728C8,17399 - 0FCC0061243728C8
Envases Lateral.kmz::17400 - 0FCC006124374D3E,container,13616990937,-0.9767521406409005,37.61024243272689,678581.338501526,4164496.7699272553,ENVASES,LATERAL,Envases Lateral.kmz,17400 - 0FCC006124374D3E,17400 - 0FCC006124374D3E
Envases Lateral.kmz::17401 - 0FCC006124376CAC,container,13616990938,-0.9753886873528612,37.61021689101375,678701.7573162916,4164496.5315021253,ENVASES,LATERAL,Envases Lateral.kmz,17401 - 0FCC006124376CAC,17401 - 0FCC006124376CAC
Envases Lateral.kmz::17402 - 0FCC00612440B26A,container,13616990939,-0.9721710863028754,37.611508378048875,678982.6917956164,4164645.9709147513,ENVASES,LATERAL,Envases Lateral.kmz,17402 - 0FCC00612440B26A,17402 - 0FCC00612440B26A
Envases Lateral.kmz::17403 - 0FCC00612440AF3E,container,13616990940,-0.9721498647492606,37.61070594119084,678986.4891727832,4164556.970892504,ENVASES,LATERAL,Envases Lateral.kmz,17403 - 0FCC00612440AF3E,17403 - 0FCC00612440AF3E
Envases Lateral.kmz::17404 - 0FCC00612440B3AD,container,13616990941,-0.9733588163897938,37.61034453599642,678880.6366639861,4164514.563040535,ENVASES,LATERAL,Envases Lateral.kmz,17404 - 0FCC00612440B3AD,17404 - 0FCC00612440B3AD
Envases Lateral.kmz::17405 - 0FCC00612440AF2D,container,13616990942,-0.9740743502634104,37.61040934763311,678817.3183319112,4164520.3908829903,ENVASES,LATERAL,Envases Lateral.kmz,17405 - 0FCC00612440AF2D,17405 - 0FCC00612440AF2D
Envases Lateral.kmz::17406 - 0FCC00612440D39B,container,13616990943,-0.9740341380496487,37.61025489647763,678821.2380176776,4164503.329216654,ENVASES,LATERAL,Envases Lateral.kmz,17406 - 0FCC00612440D39B,17406 - 0FCC00612440D39B
Envases Lateral.kmz::17407 - 0FCC00612440CDFB,container,13616990944,-0.9700714666157767,37.60904144240718,679173.9521291363,4164376.2402947703,ENVASES,LATERAL,Envases Lateral.kmz,17407 - 0FCC00612440CDFB,17407 - 0FCC00612440CDFB
Envases Lateral.kmz::17408 - 0FCC00612440D7A9,container,13616990945,-0.9739418277392585,37.607541502164906,678835.886760571,4164202.4199594,ENVASES,LATERAL,Envases Lateral.kmz,17408 - 0FCC00612440D7A9,17408 - 0FCC00612440D7A9
Envases Lateral.kmz::17409 - 0FCC00612440B2AC,container,13616990946,-0.9733968100886561,37.60834134884293,678882.0829236121,4164292.211802993,ENVASES,LATERAL,Envases Lateral.kmz,17409 - 0FCC00612440B2AC,17409 - 0FCC00612440B2AC
Envases Lateral.kmz::17411 - 0FCC0061243BC61A,container,13616990947,-0.9733915989982922,37.609247911482086,678880.3706197691,4164392.8162552896,ENVASES,LATERAL,Envases Lateral.kmz,17411 - 0FCC0061243BC61A,17411 - 0FCC0061243BC61A
Envases Lateral.kmz::17412 - 0FCC00612440F6D5,container,13616990948,-0.9728518175029873,37.61108425809639,678923.6184311523,4164597.611178227,ENVASES,LATERAL,Envases Lateral.kmz,17412 - 0FCC00612440F6D5,17412 - 0FCC00612440F6D5
Envases Lateral.kmz::17413 - 0FCC00612440B181,container,13616990949,-0.9758599344946625,37.6108918881798,678658.5428299436,4164570.5335510294,ENVASES,LATERAL,Envases Lateral.kmz,17413 - 0FCC00612440B181,17413 - 0FCC00612440B181
Envases Lateral.kmz::17414 - 0FCC00612441362F,container,13616990950,-0.9789031777451594,37.61223247568927,678386.7017439122,4164713.498497178,ENVASES,LATERAL,Envases Lateral.kmz,17414 - 0FCC00612441362F,17414 - 0FCC00612441362F
Envases Lateral.kmz::17415 - 0FCC00612440B0D8,container,13616990951,-0.9796773479657146,37.61293326704261,678316.6902123463,4164789.788523216,ENVASES,LATERAL,Envases Lateral.kmz,17415 - 0FCC00612440B0D8,17415 - 0FCC00612440B0D8
Envases Lateral.kmz::17416 - 0FCC0061243C7076,container,13616990952,-0.9836014299813125,37.61689841766864,677960.8532866236,4165222.3212172408,ENVASES,LATERAL,Envases Lateral.kmz,17416 - 0FCC0061243C7076,17416 - 0FCC0061243C7076
Envases Lateral.kmz::17417 - 0FCC006124372DA3,container,13616990953,-0.9927034883022946,37.61498349082187,677161.9956952716,4164992.6104025156,ENVASES,LATERAL,Envases Lateral.kmz,17417 - 0FCC006124372DA3,17417 - 0FCC006124372DA3
Envases Lateral.kmz::17418 - 0FCC006303A564E7,container,13616990954,-0.9930416693281732,37.61589172108976,677129.9895155765,4165092.751244547,ENVASES,LATERAL,Envases Lateral.kmz,17418 - 0FCC006303A564E7,17418 - 0FCC006303A564E7
Envases Lateral.kmz::17419 - 0FCC00612436CEA7,container,13616990955,-0.9961682854567739,37.614109851584956,676858.234176757,4164889.1327561224,ENVASES,LATERAL,Envases Lateral.kmz,17419 - 0FCC00612436CEA7,17419 - 0FCC00612436CEA7
Envases Lateral.kmz::17420 - 0FCC006124374CCA,container,13616990956,-0.9979385711620712,37.614824134522124,676700.2813061923,4164965.0557687744,ENVASES,LATERAL,Envases Lateral.kmz,17420 - 0FCC006124374CCA,17420 - 0FCC006124374CCA
Envases Lateral.kmz::17421 - 0FCC006124376C90,container,13616990957,-0.9973972038872325,37.61460911256372,676748.5761367832,4164942.216139403,ENVASES,LATERAL,Envases Lateral.kmz,17421 - 0FCC006124376C90,17421 - 0FCC006124376C90
Envases Lateral.kmz::17422 - 0FCC00612437CCCC,container,13616990958,-0.9967166989407535,37.61469387127927,676808.4426238623,4164952.9033087553,ENVASES,LATERAL,Envases Lateral.kmz,17422 - 0FCC00612437CCCC,17422 - 0FCC00612437CCCC
Envases Lateral.kmz::17423 - 0FCC00612436C5A2,container,13616990959,-0.9958270488649202,37.61461556896363,676887.1563573814,4164945.891569987,ENVASES,LATERAL,Envases Lateral.kmz,17423 - 0FCC00612436C5A2,17423 - 0FCC00612436C5A2
Envases Lateral.kmz::17424 - 0FCC00612436ED54,container,13616990960,-0.9953554201995749,37.615604392752324,676926.4423387743,4165056.5029741284,ENVASES,LATERAL,Envases Lateral.kmz,17424 - 0FCC00612436ED54,17424 - 0FCC00612436ED54
Envases Lateral.kmz::17425 - 0FCC00612436CDC7,container,13616990961,-0.9957899401403969,37.61657074087582,676885.7980011463,4165162.91187926,ENVASES,LATERAL,Envases Lateral.kmz,17425 - 0FCC00612436CDC7,17425 - 0FCC00612436CDC7
Envases Lateral.kmz::17426 - 0FCC006124378E3A,container,13616990962,-0.9991534039473972,37.62032562474368,676580.0323535347,4165573.226380368,ENVASES,LATERAL,Envases Lateral.kmz,17426 - 0FCC006124378E3A,17426 - 0FCC006124378E3A
Envases Lateral.kmz::17427 - 0FCC006124376E62,container,478860892,-0.9991950000000002,37.61652839999999,676585.3459700071,4165151.7993892482,ENVASES,LATERAL,Envases Lateral.kmz,17427 - 0FCC006124376E62,17427 - 0FCC006124376E62
Envases Lateral.kmz::17428 - 0FCC006124376E2E,container,13616990963,-1.0002113049144634,37.616857868064535,676494.861264998,4165186.445561337,ENVASES,LATERAL,Envases Lateral.kmz,17428 - 0FCC006124376E2E,17428 - 0FCC006124376E2E
Envases Lateral.kmz::17429 - 0FCC00612437ECCB,container,13616990964,-0.9991656025135974,37.617359780696404,676585.973610991,4165244.106593632,ENVASES,LATERAL,Envases Lateral.kmz,17429 - 0FCC00612437ECCB,17429 - 0FCC00612437ECCB
Envases Lateral.kmz::17430 - 0FCC00612437CBD5,container,13616990965,-1.0010204201430597,37.61809280810076,676420.5245523141,4165321.9554715157,ENVASES,LATERAL,Envases Lateral.kmz,17430 - 0FCC00612437CBD5,17430 - 0FCC00612437CBD5
Envases Lateral.kmz::17431 - 0FCC006124374CF5,container,13616990966,-1.0013286247116935,37.61646829304652,676397.1607406082,4165141.1161585487,ENVASES,LATERAL,Envases Lateral.kmz,17431 - 0FCC006124374CF5,17431 - 0FCC006124374CF5
Envases Lateral.kmz::17432 - 0FCC00612437EC57,container,13616990967,-0.9968496890365904,37.61627548743625,676792.9572286148,4165128.152420555,ENVASES,LATERAL,Envases Lateral.kmz,17432 - 0FCC00612437EC57,17432 - 0FCC00612437EC57
Envases Lateral.kmz::17433 - 0FCC00612440EAFC,container,13616990968,-0.9975020240942458,37.61967744881414,676727.3213320016,4165504.412849379,ENVASES,LATERAL,Envases Lateral.kmz,17433 - 0FCC00612440EAFC,17433 - 0FCC00612440EAFC
Envases Lateral.kmz::17434 - 0FCC006124408BDA,container,13616990969,-0.9960736786779745,37.61992182275173,676852.8117751854,4165534.220814476,ENVASES,LATERAL,Envases Lateral.kmz,17434 - 0FCC006124408BDA,17434 - 0FCC006124408BDA
Envases Lateral.kmz::17435 - 0FCC00612440D064,container,13616990970,-0.9956110852851954,37.6287137920937,676872.7977901901,4166510.6712960405,ENVASES,LATERAL,Envases Lateral.kmz,17435 - 0FCC00612440D064,17435 - 0FCC00612440D064
Envases Lateral.kmz::17436 - 0FCC006124370CB4,container,13616990971,-0.9958404018563983,37.630689381757776,676847.8764702874,4166729.455301473,ENVASES,LATERAL,Envases Lateral.kmz,17436 - 0FCC006124370CB4,17436 - 0FCC006124370CB4
Envases Lateral.kmz::17437 - 0FCC006124372EDE,container,13616990972,-0.9967140000000008,37.6300097,676772.392430399,4166652.389256414,ENVASES,LATERAL,Envases Lateral.kmz,17437 - 0FCC006124372EDE,17437 - 0FCC006124372EDE
Envases Lateral.kmz::17438 - 0FCC006124370BEC,container,13616990973,-0.9957033710692064,37.62973644180275,676862.2287755037,4166623.9730581297,ENVASES,LATERAL,Envases Lateral.kmz,17438 - 0FCC006124370BEC,17438 - 0FCC006124370BEC
Envases Lateral.kmz::17439 - 0FCC0061243689BD,container,13616990974,-0.9956198071194535,37.631479627478306,676865.470122017,4166817.5589432144,ENVASES,LATERAL,Envases Lateral.kmz,17439 - 0FCC0061243689BD,17439 - 0FCC0061243689BD
Envases Lateral.kmz::17440 - 0FCC006124372CB9,container,13616990976,-0.9957662551886333,37.633162506651864,676848.556156785,4167004.0193766346,ENVASES,LATERAL,Envases Lateral.kmz,17440 - 0FCC006124372CB9,17440 - 0FCC006124372CB9
Envases Lateral.kmz::17441 - 0FCC00612436E8AF,container,13616990975,-0.9957670547951751,37.63315149582176,676848.5117013112,4167002.7960787476,ENVASES,LATERAL,Envases Lateral.kmz,17441 - 0FCC00612436E8AF,17441 - 0FCC00612436E8AF
Envases Lateral.kmz::17442 - 0FCC006124410CDC,container,13616990977,-0.9964022208255036,37.63429899257313,676789.7404311255,4167128.9277620115,ENVASES,LATERAL,Envases Lateral.kmz,17442 - 0FCC006124410CDC,17442 - 0FCC006124410CDC
Envases Lateral.kmz::17443 - 0FCC006124378C6A,container,13616990978,-0.9975146396181531,37.632645902275236,676695.4907870286,4166943.4002295453,ENVASES,LATERAL,Envases Lateral.kmz,17443 - 0FCC006124378C6A,17443 - 0FCC006124378C6A
Envases Lateral.kmz::17444 - 0FCC00612440CCDE,container,13616990979,-0.9990697953185405,37.632636197563365,676558.2754577358,4166939.3945964733,ENVASES,LATERAL,Envases Lateral.kmz,17444 - 0FCC00612440CCDE,17444 - 0FCC00612440CCDE
Envases Lateral.kmz::17445 - 0FCC00612437ACBD,container,13616990980,-0.9989196063699974,37.63062993516678,676576.2785134177,4166717.0574539467,ENVASES,LATERAL,Envases Lateral.kmz,17445 - 0FCC00612437ACBD,17445 - 0FCC00612437ACBD
Envases Lateral.kmz::17446 - 0FCC00612437CC5F,container,13616990981,-0.9978762352442697,37.629783028417094,676670.3614989514,4166625.047375615,ENVASES,LATERAL,Envases Lateral.kmz,17446 - 0FCC00612437CC5F,17446 - 0FCC00612437CC5F
Envases Lateral.kmz::17447 - 0FCC006124372C91,container,13616990982,-0.9986438112797462,37.629755623651306,676602.6872582331,4166620.56093907,ENVASES,LATERAL,Envases Lateral.kmz,17447 - 0FCC006124372C91,17447 - 0FCC006124372C91
Envases Lateral.kmz::17448 - 0FCC006124376DA1,container,13616990983,-1.0009763883668301,37.62886396276944,676398.9441612706,4166517.2306712093,ENVASES,LATERAL,Envases Lateral.kmz,17448 - 0FCC006124376DA1,17448 - 0FCC006124376DA1
Envases Lateral.kmz::17449 - 0FCC0061243725CD,container,13616990984,-0.9997383950422671,37.6300944963934,676505.2876265288,4166656.102678797,ENVASES,LATERAL,Envases Lateral.kmz,17449 - 0FCC0061243725CD,17449 - 0FCC0061243725CD
Envases Lateral.kmz::17450 - 0FCC006124372C06,container,13616990985,-1.0008898554533283,37.627449477251496,676409.9256897435,4166360.438696891,ENVASES,LATERAL,Envases Lateral.kmz,17450 - 0FCC006124372C06,17450 - 0FCC006124372C06
Envases Lateral.kmz::17451 - 0FCC006124378D11,container,13616990986,-0.9975484628125525,37.6230769539314,676715.1714765313,4165881.5424564667,ENVASES,LATERAL,Envases Lateral.kmz,17451 - 0FCC006124378D11,17451 - 0FCC006124378D11
Envases Lateral.kmz::17452 - 0FCC0061243706E1,container,13616990988,-0.9988379603909368,37.623736188447985,676599.8018436842,4165952.264302401,ENVASES,LATERAL,Envases Lateral.kmz,17452 - 0FCC0061243706E1,17452 - 0FCC0061243706E1
Envases Lateral.kmz::17453 - 0FCC00612436E5FD,container,13616990987,-0.9988248908122045,37.62371975360873,676600.9942364879,4165950.465258543,ENVASES,LATERAL,Envases Lateral.kmz,17453 - 0FCC00612436E5FD,17453 - 0FCC00612436E5FD
Envases Lateral.kmz::17454 - 0FCC00612436C5DF,container,13616990989,-1.003632788270747,37.6287325048647,676164.8227119171,4166497.6512926696,ENVASES,LATERAL,Envases Lateral.kmz,17454 - 0FCC00612436C5DF,17454 - 0FCC00612436C5DF
Envases Lateral.kmz::17455 - 0FCC006124372E85,container,13616990990,-1.0048670539008022,37.62710556020965,676059.7360441439,4166314.8042735294,ENVASES,LATERAL,Envases Lateral.kmz,17455 - 0FCC006124372E85,17455 - 0FCC006124372E85
Envases Lateral.kmz::17456 - 0FCC00612436EEB9,container,13616990991,-1.0037406254920456,37.62595402015205,676161.8666838382,4166189.1415842683,ENVASES,LATERAL,Envases Lateral.kmz,17456 - 0FCC00612436EEB9,17456 - 0FCC00612436EEB9
Envases Lateral.kmz::17457 - 0FCC006124370D63,container,13616990992,-1.0017953449320411,37.625235745315074,676335.2453912741,4166113.095178093,ENVASES,LATERAL,Envases Lateral.kmz,17457 - 0FCC006124370D63,17457 - 0FCC006124370D63
Envases Lateral.kmz::17458 - 0FCC006124370C3F,container,13616990993,-0.9996654137369995,37.62385448043059,676526.4927253613,4165963.8328194506,ENVASES,LATERAL,Envases Lateral.kmz,17458 - 0FCC006124370C3F,17458 - 0FCC006124370C3F
Envases Lateral.kmz::17459 - 0FCC006124376D72,container,13616990994,-1.002648981202298,37.62476521811493,676261.0184452104,4166059.2800304475,ENVASES,LATERAL,Envases Lateral.kmz,17459 - 0FCC006124376D72,17459 - 0FCC006124376D72
Envases Lateral.kmz::17460 - 0FCC006124370D63,container,13616990992,-1.0017953449320411,37.625235745315074,676335.2453912741,4166113.095178093,ENVASES,LATERAL,Envases Lateral.kmz,17460 - 0FCC006124370D63,17460 - 0FCC006124370D63
Envases Lateral.kmz::17461 - 0FCC00612437ADCE,container,13616990995,-1.0005197038981326,37.6247657940468,676448.9398444702,4166063.347042048,ENVASES,LATERAL,Envases Lateral.kmz,17461 - 0FCC00612437ADCE,17461 - 0FCC00612437ADCE
Envases Lateral.kmz::17462 - 0FCC00612436ED2A,container,13616990996,-1.0007308766359324,37.62380613431241,676432.5717524443,4165956.463744924,ENVASES,LATERAL,Envases Lateral.kmz,17462 - 0FCC00612436ED2A,17462 - 0FCC00612436ED2A
Envases Lateral.kmz::17463 - 0FCC006124378AE3,container,13616990997,-1.0015478434345313,37.62626138077486,676354.6644942998,4166227.367396871,ENVASES,LATERAL,Envases Lateral.kmz,17463 - 0FCC006124378AE3,17463 - 0FCC006124378AE3
Envases Lateral.kmz::17464 - 0FCC00612437EBBF,container,13616990998,-0.9993184975154981,37.62275631343906,676559.7093556458,4165842.630515868,ENVASES,LATERAL,Envases Lateral.kmz,17464 - 0FCC00612437EBBF,17464 - 0FCC00612437EBBF
Envases Lateral.kmz::17465 - 0FCC00612441155E,container,13616990999,-0.9927290990003269,37.62120248508722,677144.9722521738,4165682.636464685,ENVASES,LATERAL,Envases Lateral.kmz,17465 - 0FCC00612441155E,17465 - 0FCC00612441155E
Envases Lateral.kmz::17466 - 0FCC00612437AE63,container,13616991000,-0.9918416159073161,37.62153498665005,677222.5126344833,4165721.2078656675,ENVASES,LATERAL,Envases Lateral.kmz,17466 - 0FCC00612437AE63,17466 - 0FCC00612437AE63
Envases Lateral.kmz::17467 - 0FCC006124372E61,container,13616991001,-0.9916065551385259,37.62214028455342,677241.8214272677,4165788.817303462,ENVASES,LATERAL,Envases Lateral.kmz,17467 - 0FCC006124372E61,17467 - 0FCC006124372E61
Envases Lateral.kmz::17468 - 0FCC006124378D57,container,13616991002,-0.9917801321516446,37.622645069402644,677225.3025904451,4165844.501538248,ENVASES,LATERAL,Envases Lateral.kmz,17468 - 0FCC006124378D57,17468 - 0FCC006124378D57
Envases Lateral.kmz::17469 - 0FCC006124370BE7,container,13616991003,-0.9919880597524016,37.62323546861304,677205.5488789988,4165909.620894212,ENVASES,LATERAL,Envases Lateral.kmz,17469 - 0FCC006124370BE7,17469 - 0FCC006124370BE7
Envases Lateral.kmz::17470 - 0FCC006124376C24,container,13616991004,-0.9924951488125522,37.62465150740603,677157.4316670425,4166065.7902841973,ENVASES,LATERAL,Envases Lateral.kmz,17470 - 0FCC006124376C24,17470 - 0FCC006124376C24
Envases Lateral.kmz::17471 - 0FCC0061243709DA,container,13616991005,-0.992193149340299,37.623817816110595,677186.065037874,4165973.852214902,ENVASES,LATERAL,Envases Lateral.kmz,17471 - 0FCC0061243709DA,17471 - 0FCC0061243709DA
Envases Lateral.kmz::17472 - 0FCC00612436E7A3,container,778607353,-0.9957924000000006,37.62531349999999,676864.8574236303,4166133.0245694323,ENVASES,LATERAL,Envases Lateral.kmz,17472 - 0FCC00612436E7A3,17472 - 0FCC00612436E7A3
Envases Lateral.kmz::17473 - 0FCC006124372BF9,container,13616991006,-0.9954258227117457,37.624358196453024,676899.4751040748,4166027.712992812,ENVASES,LATERAL,Envases Lateral.kmz,17473 - 0FCC006124372BF9,17473 - 0FCC006124372BF9
Envases Lateral.kmz::17475 - 0FCC0061243F84BC,container,13616991007,-0.9941022482270836,37.62090889397549,677024.4733362043,4165647.4668474738,ENVASES,LATERAL,Envases Lateral.kmz,17475 - 0FCC0061243F84BC,17475 - 0FCC0061243F84BC
