uid,kind,node_id,lon,lat,x,y,fraction,load_type,source_layer,container_id_kmz,container_name
Papel Carton Lateral.kmz::17928 - 0FCC0061243E82BB,container,13616990965,-0.9530405932068393,37.622802018267556,680644.0553248086,4165935.8115896564,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17928 - 0FCC0061243E82BB,17928 - 0FCC0061243E82BB
Papel Carton Lateral.kmz::17929 - 0FCC0061243768AE,container,13616990966,-0.9866056301661215,37.629778017098616,677665.0131294308,4166645.7805456384,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17929 - 0FCC0061243768AE,17929 - 0FCC0061243768AE
Papel Carton Lateral.kmz::17930 - 0FCC00612436EC53,container,13616990967,-0.9891647179393394,37.62073381813931,677460.6825297609,4165637.3686436987,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17930 - 0FCC00612436EC53,17930 - 0FCC00612436EC53
Papel Carton Lateral.kmz::17931 - 0FCC00612440EF53,container,13616990968,-0.98850869720081,37.62017592203722,677519.9111419033,4165576.7042687875,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17931 - 0FCC00612440EF53,17931 - 0FCC00612440EF53
Papel Carton Lateral.kmz::17932 - 0FCC006124372E70,container,13616990969,-0.9873791388425045,37.61587176075396,677629.8530572609,4165101.241905189,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17932 - 0FCC006124372E70,17932 - 0FCC006124372E70
Papel Carton Lateral.kmz::17933 - 0FCC00612437EB27,container,13616990970,-0.9907425217647168,37.62132468309827,677320.0190571574,4165699.9489856414,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17933 - 0FCC00612437EB27,17933 - 0FCC00612437EB27
Papel Carton Lateral.kmz::17935 - 0FCC00612437CB0C,container,13616990971,-0.9899291928921223,37.61859047604005,677398.3040136284,4165398.0922885346,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17935 - 0FCC00612437CB0C,17935 - 0FCC00612437CB0C
Papel Carton Lateral.kmz::17936 - 0FCC0061243709F6,container,13616990916,-0.9875980929398865,37.6172618276721,677607.2184551854,4165255.072618753,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17936 - 0FCC0061243709F6,17936 - 0FCC0061243709F6
Papel Carton Lateral.kmz::17937 - 0FCC006124413645,container,13616990972,-0.9849272258344224,37.61775633567603,677841.7859535388,4165315.003969032,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17937 - 0FCC006124413645,17937 - 0FCC006124413645
Papel Carton Lateral.kmz::17938 - 0FCC00612436CDAA,container,13616990973,-0.9871969101646252,37.61828920540955,677640.1835924705,4165369.8325375486,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17938 - 0FCC00612436CDAA,17938 - 0FCC00612436CDAA
Papel Carton Lateral.kmz::17939 - 0FCC00612437AB5D,container,13616990974,-0.9913109587434014,37.615417814696954,677283.8802507494,4165043.4343246594,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17939 - 0FCC00612437AB5D,17939 - 0FCC00612437AB5D
Papel Carton Lateral.kmz::17940 - 0FCC00612437CC19,container,13616990930,-0.9904048526293916,37.616798912574744,677360.5781099023,4165198.3967590258,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17940 - 0FCC00612437CC19,17940 - 0FCC00612437CC19
Papel Carton Lateral.kmz::17941 - 0FCC006124378A7D,container,13616990975,-0.9921670085704589,37.61828139391702,677201.5192572909,4165359.566669128,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17941 - 0FCC006124378A7D,17941 - 0FCC006124378A7D
Papel Carton Lateral.kmz::17942 - 0FCC0061243C4B27,container,13616990976,-0.9937702183010805,37.619870643906296,677056.2421951664,4165532.886721077,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17942 - 0FCC0061243C4B27,17942 - 0FCC0061243C4B27
Papel Carton Lateral.kmz::17943 - 0FCC006124378A5A,container,13616990977,-0.9950952046063712,37.619690170560226,676939.7235313448,4165510.3611455746,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17943 - 0FCC006124378A5A,17943 - 0FCC006124378A5A
Papel Carton Lateral.kmz::17944 - 0FCC0063039D0475,container,13616990978,-0.9936853486954983,37.6187259107768,677066.4491780956,4165406.024580081,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17944 - 0FCC0063039D0475,17944 - 0FCC0063039D0475
Papel Carton Lateral.kmz::17945 - 0FCC0061243C7043,container,13616990979,-0.9918514457854294,37.61722613696649,677231.8782950857,4165243.0689110537,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17945 - 0FCC0061243C7043,17945 - 0FCC0061243C7043
Papel Carton Lateral.kmz::17946 - 0FCC00612436A6A1,container,13616990980,-0.9922648894668986,37.6168300190208,677196.3259303086,4165198.333782271,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17946 - 0FCC00612436A6A1,17946 - 0FCC00612436A6A1
Papel Carton Lateral.kmz::17947 - 0FCC006124374EDE,container,13616990981,-0.9925305945189766,37.61598456067257,677174.8802726596,4165104.0179346725,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17947 - 0FCC006124374EDE,17947 - 0FCC006124374EDE
Papel Carton Lateral.kmz::17948 - 0FCC00612436CD5A,container,13616990982,-0.9967128105331967,37.614641170420335,676808.9106926183,4164947.0628300076,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17948 - 0FCC00612436CD5A,17948 - 0FCC00612436CD5A
Papel Carton Lateral.kmz::17949 - 0FCC00612440B2CA,container,13616990984,-0.9875090933612419,37.60576537865358,677642.4316170816,4163979.567933928,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17949 - 0FCC00612440B2CA,17949 - 0FCC00612440B2CA
Papel Carton Lateral.kmz::17950 - 0FCC00612437CB33,container,13616990923,-0.9905318938854836,37.60547725463924,677376.2655323097,4163941.8793348074,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17950 - 0FCC00612437CB33,17950 - 0FCC00612437CB33
Papel Carton Lateral.kmz::17951 - 0FCC006124409121,container,13616990933,-0.9852716588788261,37.60418116417743,677843.7242751985,4163808.01757614,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17951 - 0FCC006124409121,17951 - 0FCC006124409121
Papel Carton Lateral.kmz::17952 - 0FCC00612437AED6,container,13616990937,-0.9814260728577134,37.602560943153925,678187.0837951578,4163635.52854131,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17952 - 0FCC00612437AED6,17952 - 0FCC00612437AED6
Papel Carton Lateral.kmz::17953 - 0FCC006124374C2D,container,13616990937,-0.9814260728577134,37.602560943153925,678187.0837951578,4163635.52854131,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17953 - 0FCC006124374C2D,17953 - 0FCC006124374C2D
Papel Carton Lateral.kmz::17954 - 0FCC00612436CA4F,container,13616990937,-0.9814260728577134,37.602560943153925,678187.0837951578,4163635.52854131,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17954 - 0FCC00612436CA4F,17954 - 0FCC00612436CA4F
Papel Carton Lateral.kmz::17955 - 0FCC00612436C6EA,container,13616990987,-0.9809438959377246,37.60271033431015,678229.2953109945,4163653.0209157374,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17955 - 0FCC00612436C6EA,17955 - 0FCC00612436C6EA
Papel Carton Lateral.kmz::17956 - 0FCC0061243765C1,container,13616990988,-0.9809359381926072,37.60271521843405,678229.9861863431,4163653.5779819754,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17956 - 0FCC0061243765C1,17956 - 0FCC0061243765C1
Papel Carton Lateral.kmz::17957 - 0FCC00612436EA48,container,13616990989,-0.9791820383543806,37.60357422795198,678382.7734991525,4163752.227978909,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17957 - 0FCC00612436EA48,17957 - 0FCC00612436EA48
Papel Carton Lateral.kmz::17958 - 0FCC006124378CA5,container,13616990944,-0.980053914614584,37.59949601863407,678315.5410283658,4163298.0435003424,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17958 - 0FCC006124378CA5,17958 - 0FCC006124378CA5
Papel Carton Lateral.kmz::17959 - 0FCC0061243C7014,container,13616990990,-0.9854930636111222,37.6058206397273,677820.2736877146,4163989.5179955238,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17959 - 0FCC0061243C7014,17959 - 0FCC0061243C7014
Papel Carton Lateral.kmz::17960 - 0FCC0061243767E2,container,13616990991,-0.9828177768469338,37.60516648215018,678058.0061194568,4163922.0037814854,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17960 - 0FCC0061243767E2,17960 - 0FCC0061243767E2
Papel Carton Lateral.kmz::17961 - 0FCC0061243CA10E,container,13616990992,-0.9855936817241577,37.623910266272915,677768.2998600436,4165996.5966940923,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17961 - 0FCC0061243CA10E,17961 - 0FCC0061243CA10E
Papel Carton Lateral.kmz::17962 - 0FCC00612437AE91,container,13616990993,-0.983392983822661,37.624846315906744,677960.296020398,4166104.6360108717,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17962 - 0FCC00612437AE91,17962 - 0FCC00612437AE91
Papel Carton Lateral.kmz::17963 - 0FCC00612440F6B8,container,13616990994,-0.9843300393080227,37.6240129045762,677879.5815060857,4166010.3811594816,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17963 - 0FCC00612440F6B8,17963 - 0FCC00612440F6B8
Papel Carton Lateral.kmz::17964 - 0FCC0061243BC6E6,container,13616990995,-0.988924924035257,37.624900462915846,677471.936372083,4166100.163712172,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17964 - 0FCC0061243BC6E6,17964 - 0FCC0061243BC6E6
Papel Carton Lateral.kmz::17965 - 0FCC0061243748C2,container,13616990996,-0.9890776759819068,37.62630445180684,677455.1155323596,4166255.664939501,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17965 - 0FCC0061243748C2,17965 - 0FCC0061243748C2
Papel Carton Lateral.kmz::17966 - 0FCC006124374C6B,container,13616990997,-0.9870500313077168,37.62818063892794,677629.5979330437,4166467.689509463,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17966 - 0FCC006124374C6B,17966 - 0FCC006124374C6B
Papel Carton Lateral.kmz::17967 - 0FCC00612440F38F,container,13616990998,-0.9844434320920487,37.62766518402054,677860.8664633604,4166415.432767548,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17967 - 0FCC00612440F38F,17967 - 0FCC00612440F38F
Papel Carton Lateral.kmz::17968 - 0FCC0061243BC689,container,13616990999,-0.9846695671700468,37.62972307335658,677836.0033748798,4166643.3529427596,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17968 - 0FCC0061243BC689,17968 - 0FCC0061243BC689
Papel Carton Lateral.kmz::17969 - 0FCC0063039CD825,container,13616990935,-0.9838672273500664,37.6289127203911,677908.7432722969,4166554.955548795,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17969 - 0FCC0063039CD825,17969 - 0FCC0063039CD825
Papel Carton Lateral.kmz::17970 - 0FCC00612440B351,container,13616991000,-0.9830348522086878,37.63004447247249,677979.5017108655,4166682.117027172,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17970 - 0FCC00612440B351,17970 - 0FCC00612440B351
Papel Carton Lateral.kmz::17971 - 0FCC0061244115AE,container,13616990936,-0.9838700095663442,37.62893441810516,677908.4459893216,4166557.3579088114,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17971 - 0FCC0061244115AE,17971 - 0FCC0061244115AE
Papel Carton Lateral.kmz::17972 - 0FCC00612440D03E,container,13616991002,-0.9841841597789721,37.6251617520048,677889.7173054044,4166138.1369387633,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17972 - 0FCC00612440D03E,17972 - 0FCC00612440D03E
Papel Carton Lateral.kmz::17973 - 0FCC00612440B84B,container,13616991001,-0.9842103235712922,37.62515969390685,677887.413091327,4166137.85894942,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17973 - 0FCC00612440B84B,17973 - 0FCC00612440B84B
Papel Carton Lateral.kmz::17974 - 0FCC006124370E2C,container,13616990951,-0.9848680624257713,37.626764274961516,677825.5388309811,4166314.6603828548,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17974 - 0FCC006124370E2C,17974 - 0FCC006124370E2C
Papel Carton Lateral.kmz::17975 - 0FCC006124408BBE,container,13616991003,-0.9822350340338795,37.63215275626812,678045.0537560198,4166917.57609045,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17975 - 0FCC006124408BBE,17975 - 0FCC006124408BBE
Papel Carton Lateral.kmz::17976 - 0FCC0061243787D8,container,13616991004,-0.9790539637131916,37.63108995455131,678328.31818013,4166805.6882438934,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17976 - 0FCC0061243787D8,17976 - 0FCC0061243787D8
Papel Carton Lateral.kmz::17977 - 0FCC006124376AA6,container,13616991005,-0.9712375753761291,37.63268743886128,679014.2763022694,4166997.840422181,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17977 - 0FCC006124376AA6,17977 - 0FCC006124376AA6
Papel Carton Lateral.kmz::17978 - 0FCC006124378CB1,container,13616991006,-0.9922890918017052,37.631275159982096,677159.887201445,4166801.1568642636,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17978 - 0FCC006124378CB1,17978 - 0FCC006124378CB1
Papel Carton Lateral.kmz::17979 - 0FCC006124378A83,container,13616991007,-0.9929891405072008,37.62811775519963,677105.6047477236,4166449.481025541,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17979 - 0FCC006124378A83,17979 - 0FCC006124378A83
Papel Carton Lateral.kmz::17980 - 0FCC0061243728CC,container,13616991008,-0.9923495602173642,37.62948520748478,677158.8019597569,4166602.4248779356,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,17980 - 0FCC0061243728CC,17980 - 0FCC0061243728CC
Papel Carton Lateral.kmz::18179 - 0FCC00612440D3A2,container,13616991009,-0.9981508467846109,37.60629290373079,676701.7375265727,4164018.012188428,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18179 - 0FCC00612440D3A2,18179 - 0FCC00612440D3A2
Papel Carton Lateral.kmz::18180 - 0FCC00612440EFBC,container,13616991010,-0.9974755872673295,37.60683032311124,676760.0760466066,4164078.9170656363,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18180 - 0FCC00612440EFBC,18180 - 0FCC00612440EFBC
Papel Carton Lateral.kmz::18191 - 0FCC0061244112EF,container,13616991011,-0.9989019706765138,37.607487533530765,676632.6030383531,4164149.1567500406,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18191 - 0FCC0061244112EF,18191 - 0FCC0061244112EF
Papel Carton Lateral.kmz::18380 - 0FCC006124374A0C,container,13616991012,-0.8625206651142466,37.64192655095734,688585.0036585012,4168236.1393169533,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18380 - 0FCC006124374A0C,18380 - 0FCC006124374A0C
Papel Carton Lateral.kmz::18381 - 0FCC006124378D0A,container,13616991013,-0.8634096893312263,37.642026878375205,688506.3040636574,4168245.484403701,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18381 - 0FCC006124378D0A,18381 - 0FCC006124378D0A
Papel Carton Lateral.kmz::18382 - 0FCC00612440D0A2,container,13616991014,-0.8643923527105061,37.644079228213656,688414.4089467165,4168471.2484116787,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18382 - 0FCC00612440D0A2,18382 - 0FCC00612440D0A2
Papel Carton Lateral.kmz::18383 - 0FCC00612436ECA3,container,13616991015,-0.8660852200425542,37.643532778199564,688266.4176162205,4168407.2108846074,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18383 - 0FCC00612436ECA3,18383 - 0FCC00612436ECA3
Papel Carton Lateral.kmz::18384 - 0FCC00612436CEC9,container,13616991016,-0.8658842644089769,37.64274492975974,688286.1388813432,4168320.1907662223,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18384 - 0FCC00612436CEC9,18384 - 0FCC00612436CEC9
Papel Carton Lateral.kmz::18385 - 0FCC0061243727D5,container,13616991017,-0.8698295770431613,37.64663974476465,687928.1971762016,4168744.463427314,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18385 - 0FCC0061243727D5,18385 - 0FCC0061243727D5
Papel Carton Lateral.kmz::18386 - 0FCC00612436ECC6,container,13616991018,-0.8677596889545877,37.64768453687319,688108.1922176683,4168864.5500765773,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18386 - 0FCC00612436ECC6,18386 - 0FCC00612436ECC6
Papel Carton Lateral.kmz::18387 - 0FCC00612436EA9E,container,13616991019,-0.8682576560731947,37.64749874297494,688064.7246503716,4168842.9343804554,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18387 - 0FCC00612436EA9E,18387 - 0FCC00612436EA9E
Papel Carton Lateral.kmz::18388 - 0FCC006124370B25,container,13616991020,-0.8679209189748425,37.64442197955836,688102.1988274426,4168502.1966441395,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18388 - 0FCC006124370B25,18388 - 0FCC006124370B25
Papel Carton Lateral.kmz::18389 - 0FCC006124372C7E,container,13616991021,-0.8679534641150839,37.646002604709864,688095.3390715522,4168677.525524321,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18389 - 0FCC006124372C7E,18389 - 0FCC006124372C7E
Papel Carton Lateral.kmz::18390 - 0FCC00612436CEBB,container,13616991022,-0.8677875618655574,37.652561325216794,688093.4258294624,4169405.6476960625,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18390 - 0FCC00612436CEBB,18390 - 0FCC00612436CEBB
Papel Carton Lateral.kmz::18391 - 0FCC00612436EE1B,container,13616991023,-0.8694108845869614,37.64880964537477,687959.667968212,4168986.085990123,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18391 - 0FCC00612436EE1B,18391 - 0FCC00612436EE1B
Papel Carton Lateral.kmz::18392 - 0FCC00612437AD5D,container,3041116416,-0.8641448000000008,37.6537299,688411.8563859974,4169542.6346185775,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18392 - 0FCC00612437AD5D,18392 - 0FCC00612437AD5D
Papel Carton Lateral.kmz::18393 - 0FCC006124378E4C,container,13616991025,-0.8666901254004524,37.6474617650953,688203.1237074463,4168841.97680352,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18393 - 0FCC006124378E4C,18393 - 0FCC006124378E4C
Papel Carton Lateral.kmz::18394 - 0FCC006124372C3A,container,13616991026,-0.8635691855147938,37.64873592716957,688475.2676740069,4168989.6343548344,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18394 - 0FCC006124372C3A,18394 - 0FCC006124372C3A
Papel Carton Lateral.kmz::18395 - 0FCC00612437AE26,container,13616991026,-0.8635691855147938,37.64873592716957,688475.2676740069,4168989.6343548344,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18395 - 0FCC00612437AE26,18395 - 0FCC00612437AE26
Papel Carton Lateral.kmz::18396 - 0FCC006124374CC7,container,13616991026,-0.8635691855147938,37.64873592716957,688475.2676740069,4168989.6343548344,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18396 - 0FCC006124374CC7,18396 - 0FCC006124374CC7
Papel Carton Lateral.kmz::18397 - 0FCC00612437EBB5,container,1418790895,-0.8538637000000018,37.64792279999999,689333.6502976147,4168918.9624063,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18397 - 0FCC00612437EBB5,18397 - 0FCC00612437EBB5
Papel Carton Lateral.kmz::18398 - 0FCC00612437AC08,container,13616991027,-0.8539243410942259,37.650173753930375,689322.5824797677,4169168.617913852,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18398 - 0FCC00612437AC08,18398 - 0FCC00612437AC08
Papel Carton Lateral.kmz::18399 - 0FCC00612437CBBC,container,13616991028,-0.8555966901289894,37.64811759578371,689180.2520190281,4168937.0794460736,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18399 - 0FCC00612437CBBC,18399 - 0FCC00612437CBBC
Papel Carton Lateral.kmz::18400 - 0FCC006124370EBA,container,13616991029,-0.8555032869406367,37.64908260515928,689186.043803704,4169044.350540315,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18400 - 0FCC006124370EBA,18400 - 0FCC006124370EBA
Papel Carton Lateral.kmz::18401 - 0FCC006124372E0A,container,13616991030,-0.859106541278862,37.64919874198939,688867.8349578487,4169049.972153286,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18401 - 0FCC006124372E0A,18401 - 0FCC006124372E0A
Papel Carton Lateral.kmz::18402 - 0FCC00612437AE9F,container,13616991031,-0.8584642224478355,37.647699023797614,688928.3076796685,4168884.849749445,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18402 - 0FCC00612437AE9F,18402 - 0FCC00612437AE9F
Papel Carton Lateral.kmz::18403 - 0FCC0061243746E4,container,13616991032,-0.8618690208711006,37.648212168258496,688626.5988891198,4168934.934826235,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18403 - 0FCC0061243746E4,18403 - 0FCC0061243746E4
Papel Carton Lateral.kmz::18404 - 0FCC00612437AB11,container,13616991033,-0.8639259711744239,37.647989478726394,688445.6755045868,4168906.087311405,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18404 - 0FCC00612437AB11,18404 - 0FCC00612437AB11
Papel Carton Lateral.kmz::18405 - 0FCC006124372D5E,container,13616991034,-0.8638220114115881,37.645341666004576,688461.5419526126,4168612.4813096845,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18405 - 0FCC006124372D5E,18405 - 0FCC006124372D5E
Papel Carton Lateral.kmz::18406 - 0FCC00612437ABAE,container,13616991035,-0.86332120268883,37.64462152900052,688507.5513479689,4168533.578031174,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18406 - 0FCC00612437ABAE,18406 - 0FCC00612437ABAE
Papel Carton Lateral.kmz::18407 - 0FCC006124372ECC,container,13616991036,-0.8600044580671584,37.6506922675373,688784.8292115433,4169213.893006213,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18407 - 0FCC006124372ECC,18407 - 0FCC006124372ECC
Papel Carton Lateral.kmz::18408 - 0FCC006124408DD7,container,13616991037,-0.7813036469460388,37.62328874553432,695800.4256627884,4166334.429793172,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18408 - 0FCC006124408DD7,18408 - 0FCC006124408DD7
Papel Carton Lateral.kmz::18409 - 0FCC00612440D44D,container,13616991038,-0.7763491880417328,37.62494314387415,696233.3622937427,4166528.3665436674,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18409 - 0FCC00612440D44D,18409 - 0FCC00612440D44D
Papel Carton Lateral.kmz::18410 - 0FCC00612440B1FC,container,13616991039,-0.7798403536117492,37.62448367315551,695926.4400048719,4166470.082234119,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18410 - 0FCC00612440B1FC,18410 - 0FCC00612440B1FC
Papel Carton Lateral.kmz::18411 - 0FCC00612440CCDA,container,13616991040,-0.7809477317194597,37.623753192105525,695830.6201472679,4166386.7107722485,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18411 - 0FCC00612440CCDA,18411 - 0FCC00612440CCDA
Papel Carton Lateral.kmz::18412 - 0FCC00612441367A,container,13616991041,-0.7812861600320117,37.62213424567138,695804.9990617371,4166206.3556764144,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18412 - 0FCC00612441367A,18412 - 0FCC00612441367A
Papel Carton Lateral.kmz::18413 - 0FCC00612440D7B2,container,13616991042,-0.7798329188120675,37.622231186379054,695933.0118018385,4166220.147471471,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18413 - 0FCC00612440D7B2,18413 - 0FCC00612440D7B2
Papel Carton Lateral.kmz::18414 - 0FCC00612440EFCE,container,13616991043,-0.7784114999479957,37.621683180335445,696059.9103390981,4166162.3073388655,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18414 - 0FCC00612440EFCE,18414 - 0FCC00612440EFCE
Papel Carton Lateral.kmz::18415 - 0FCC00612440F625,container,13616991044,-0.7765874117164453,37.60907840452453,696254.0565303634,4164767.4161545676,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18415 - 0FCC00612440F625,18415 - 0FCC00612440F625
Papel Carton Lateral.kmz::18416 - 0FCC00612436E8F1,container,13616991046,-0.7694595413360868,37.638565621774134,696805.4902199577,4168054.4450295544,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18416 - 0FCC00612436E8F1,18416 - 0FCC00612436E8F1
Papel Carton Lateral.kmz::18417 - 0FCC00612436C9C6,container,13616991047,-0.7700939505528448,37.639773643619,696746.3199950764,4168187.1639568284,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18417 - 0FCC00612436C9C6,18417 - 0FCC00612436C9C6
Papel Carton Lateral.kmz::18418 - 0FCC00612436A9B3,container,13616991048,-0.7679743574892712,37.64074292500839,696930.7973819565,4168299.1719278316,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18418 - 0FCC00612436A9B3,18418 - 0FCC00612436A9B3
Papel Carton Lateral.kmz::18419 - 0FCC0061243685F8,container,13616991049,-0.7658819722927713,37.64039639990426,697116.3478790236,4168265.116020398,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18419 - 0FCC0061243685F8,18419 - 0FCC0061243685F8
Papel Carton Lateral.kmz::18420 - 0FCC006124410BC5,container,13616991050,-0.7647799788741958,37.639252123361814,697216.6161571272,4168140.4565343014,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18420 - 0FCC006124410BC5,18420 - 0FCC006124410BC5
Papel Carton Lateral.kmz::18421 - 0FCC006124370BDA,container,13616991051,-0.7662152564386984,37.63884682958229,697091.0344592275,4168092.464373589,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18421 - 0FCC006124370BDA,18421 - 0FCC006124370BDA
Papel Carton Lateral.kmz::18422 - 0FCC00612440EBEE,container,13616991052,-0.7674555646871712,37.63904076247664,696981.0731776914,4168111.378065067,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18422 - 0FCC00612440EBEE,18422 - 0FCC00612440EBEE
Papel Carton Lateral.kmz::18423 - 0FCC0061243748C6,container,13616991053,-0.7601721980578289,37.638795122161746,697624.4314874504,4168099.4464200456,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18423 - 0FCC0061243748C6,18423 - 0FCC0061243748C6
Papel Carton Lateral.kmz::18424 - 0FCC00612436C9EE,container,13616991054,-0.7616378665400134,37.63979957535183,697492.4352215363,4168207.8193552406,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18424 - 0FCC00612436C9EE,18424 - 0FCC00612436C9EE
Papel Carton Lateral.kmz::18425 - 0FCC00612436C8B0,container,13616991057,-0.7595251711852008,37.63980943922614,697678.8381767964,4168213.36611291,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18425 - 0FCC00612436C8B0,18425 - 0FCC00612436C8B0
