uid,kind,node_id,lon,lat,x,y,fraction,load_type,source_layer,container_id_kmz,container_name
Resto Lateral.kmz::14667 - 0FCC0061243BC60A,container,13616991322,-0.9920133507879014,37.61386738270097,677225.5631365788,4164870.067798228,RESTO,LATERAL,Resto Lateral.kmz,14667 - 0FCC0061243BC60A,14667 - 0FCC0061243BC60A
Resto Lateral.kmz::14668 - 0FCC00612440B82A,container,13616991324,-0.9914333672297445,37.61397854298705,677276.4940513398,4164883.498065927,RESTO,LATERAL,Resto Lateral.kmz,14668 - 0FCC00612440B82A,14668 - 0FCC00612440B82A
Resto Lateral.kmz::14669 - 0FCC00612440F742,container,13616991325,-0.9910563052576542,37.61456677185739,677308.3797278818,4164949.4818114955,RESTO,LATERAL,Resto Lateral.kmz,14669 - 0FCC00612440F742,14669 - 0FCC00612440F742
Resto Lateral.kmz::14670 - 0FCC006124376CB3,container,13616991326,-0.9908282586565537,37.6151082687743,677327.2225869109,4165009.998567876,RESTO,LATERAL,Resto Lateral.kmz,14670 - 0FCC006124376CB3,14670 - 0FCC006124376CB3
Resto Lateral.kmz::14671 - 0FCC00612436C7F9,container,13616991327,-0.9900787369226915,37.61524732676788,677393.050992975,4165026.845628297,RESTO,LATERAL,Resto Lateral.kmz,14671 - 0FCC00612436C7F9,14671 - 0FCC00612436C7F9
Resto Lateral.kmz::14672 - 0FCC0061244112C3,container,13616991328,-0.9900686067309487,37.6152492061754,677393.9406979405,4165027.0733250347,RESTO,LATERAL,Resto Lateral.kmz,14672 - 0FCC0061244112C3,14672 - 0FCC0061244112C3
Resto Lateral.kmz::14684 - 0FCC0061243729C3,container,13616991329,-0.988830043887865,37.60664243631617,677523.7335964746,4164074.3885519393,RESTO,LATERAL,Resto Lateral.kmz,14684 - 0FCC0061243729C3,14684 - 0FCC0061243729C3
Resto Lateral.kmz::14686 - 0FCC00612436CA6A,container,13616991331,-0.986536119678236,37.60671570347069,677726.062776575,4164086.8603966753,RESTO,LATERAL,Resto Lateral.kmz,14686 - 0FCC00612436CA6A,14686 - 0FCC00612436CA6A
Resto Lateral.kmz::14687 - 0FCC006124370ED3,container,13616990911,-0.9859024399382585,37.606807190945325,677781.7850089405,4164098.212365481,RESTO,LATERAL,Resto Lateral.kmz,14687 - 0FCC006124370ED3,14687 - 0FCC006124370ED3
Resto Lateral.kmz::14688 - 0FCC006124376ED7,container,13616991332,-0.9829983601570907,37.60682502417073,678038.1091025164,4164105.6968898214,RESTO,LATERAL,Resto Lateral.kmz,14688 - 0FCC006124376ED7,14688 - 0FCC006124376ED7
Resto Lateral.kmz::14689 - 0FCC0061243725BD,container,13616991333,-0.982965089651773,37.606826050443765,678041.0437117821,4164105.8738895096,RESTO,LATERAL,Resto Lateral.kmz,14689 - 0FCC0061243725BD,14689 - 0FCC0061243725BD
Resto Lateral.kmz::14690 - 0FCC00612437AD28,container,3377795575,-0.9815704000000005,37.6068199,678164.1789416478,4164107.838414788,RESTO,LATERAL,Resto Lateral.kmz,14690 - 0FCC00612437AD28,14690 - 0FCC00612437AD28
Resto Lateral.kmz::14691 - 0FCC006124376DDB,container,13616991335,-0.9825944071837318,37.60691026237915,678073.565989228,4164115.921588452,RESTO,LATERAL,Resto Lateral.kmz,14691 - 0FCC006124376DDB,14691 - 0FCC006124376DDB
Resto Lateral.kmz::14692 - 0FCC006124374C88,container,13616991336,-0.983137112370154,37.60595903702112,678027.9253114898,4164009.341680209,RESTO,LATERAL,Resto Lateral.kmz,14692 - 0FCC006124374C88,14692 - 0FCC006124374C88
Resto Lateral.kmz::14693 - 0FCC00612440B206,container,13616991338,-0.9904886069143025,37.60548675088258,677380.0643268451,4163943.0148766804,RESTO,LATERAL,Resto Lateral.kmz,14693 - 0FCC00612440B206,14693 - 0FCC00612440B206
Resto Lateral.kmz::14694 - 0FCC00612440B3A1,container,13616991341,-0.9860854596947701,37.60579766240402,677768.0321208885,4163985.8460404146,RESTO,LATERAL,Resto Lateral.kmz,14694 - 0FCC00612440B3A1,14694 - 0FCC00612440B3A1
Resto Lateral.kmz::14695 - 0FCC0061243727B7,container,13616991343,-0.9874741649773774,37.605766666813004,677645.5120047218,4163979.776989424,RESTO,LATERAL,Resto Lateral.kmz,14695 - 0FCC0061243727B7,14695 - 0FCC0061243727B7
Resto Lateral.kmz::14696 - 0FCC00612440B07C,container,13616991344,-0.9861799933688999,37.60588419296696,677759.4807356268,4163995.268599733,RESTO,LATERAL,Resto Lateral.kmz,14696 - 0FCC00612440B07C,14696 - 0FCC00612440B07C
Resto Lateral.kmz::14697 - 0FCC0063039CD325,container,13616991342,-0.9874582915488478,37.605767252221895,677646.9119066609,4163979.8719960363,RESTO,LATERAL,Resto Lateral.kmz,14697 - 0FCC0063039CD325,14697 - 0FCC0063039CD325
Resto Lateral.kmz::14698 - 0FCC0061243689F8,container,13616991337,-0.990002538055625,37.605593382810824,677422.72088089,4163955.7658435544,RESTO,LATERAL,Resto Lateral.kmz,14698 - 0FCC0061243689F8,14698 - 0FCC0061243689F8
Resto Lateral.kmz::14699 - 0FCC00612440B039,container,13616991340,-0.9854603360344185,37.6058218609913,677823.1599447114,4163989.715524263,RESTO,LATERAL,Resto Lateral.kmz,14699 - 0FCC00612440B039,14699 - 0FCC00612440B039
Resto Lateral.kmz::14700 - 0FCC0061243688F9,container,13616991345,-0.9846840432409195,37.60586500727166,677891.5876855936,4163995.974404478,RESTO,LATERAL,Resto Lateral.kmz,14700 - 0FCC0061243688F9,14700 - 0FCC0061243688F9
Resto Lateral.kmz::14701 - 0FCC006124378E2B,container,3719810872,-0.9831785000000005,37.60591769999999,678024.3702153435,4164004.676312647,RESTO,LATERAL,Resto Lateral.kmz,14701 - 0FCC006124378E2B,14701 - 0FCC006124378E2B
Resto Lateral.kmz::14702 - 0FCC006124376BB7,container,13616991346,-0.9846953568530075,37.60586459170203,677890.5899190971,4163995.9068457037,RESTO,LATERAL,Resto Lateral.kmz,14702 - 0FCC006124376BB7,14702 - 0FCC006124376BB7
Resto Lateral.kmz::14703 - 0FCC0061243766EC,container,13616991347,-0.9910594233897035,37.6049189522946,677331.021478718,4163878.9319254467,RESTO,LATERAL,Resto Lateral.kmz,14703 - 0FCC0061243766EC,14703 - 0FCC0061243766EC
Resto Lateral.kmz::14704 - 0FCC00612436C8BF,container,13616991348,-0.9910641781418953,37.604912993352215,677330.6158810839,4163878.2617235784,RESTO,LATERAL,Resto Lateral.kmz,14704 - 0FCC00612436C8BF,14704 - 0FCC00612436C8BF
Resto Lateral.kmz::14705 - 0FCC006124370B40,container,13616991349,-0.9913547529531663,37.60520740065802,677304.2647232161,4163910.3807753385,RESTO,LATERAL,Resto Lateral.kmz,14705 - 0FCC006124370B40,14705 - 0FCC006124370B40
Resto Lateral.kmz::14706 - 0FCC00612440F05B,container,13616991350,-0.989007476566406,37.6055785539068,677510.5996263665,4163956.002127631,RESTO,LATERAL,Resto Lateral.kmz,14706 - 0FCC00612440F05B,14706 - 0FCC00612440F05B
Resto Lateral.kmz::14707 - 0FCC00612436EE80,container,13616991351,-0.9876686382349248,37.60542647185345,677629.1534179384,4163941.6600688635,RESTO,LATERAL,Resto Lateral.kmz,14707 - 0FCC00612436EE80,14707 - 0FCC00612436EE80
Resto Lateral.kmz::14708 - 0FCC006124378D31,container,13616991354,-0.9861417864773849,37.605212640209785,677764.4525396208,4163920.8239402464,RESTO,LATERAL,Resto Lateral.kmz,14708 - 0FCC006124378D31,14708 - 0FCC006124378D31
Resto Lateral.kmz::14709 - 0FCC006124408CDB,container,13616991352,-0.9869066608113426,37.60533141109035,677696.6467936639,4163932.554453071,RESTO,LATERAL,Resto Lateral.kmz,14709 - 0FCC006124408CDB,14709 - 0FCC006124408CDB
Resto Lateral.kmz::14710 - 0FCC00612440D0A7,container,13616991353,-0.9861577731206714,37.605215122694986,677763.0353288909,4163921.069120185,RESTO,LATERAL,Resto Lateral.kmz,14710 - 0FCC00612440D0A7,14710 - 0FCC00612440D0A7
Resto Lateral.kmz::14711 - 0FCC0061243787BA,container,13616991362,-0.9809662228374648,37.60269663100673,678227.3569342033,4163651.4579648096,RESTO,LATERAL,Resto Lateral.kmz,14711 - 0FCC0061243787BA,14711 - 0FCC0061243787BA
Resto Lateral.kmz::14712 - 0FCC00612440AAD4,container,13616991366,-0.9853337132978152,37.604190262272894,677838.2243672528,4163808.9095281973,RESTO,LATERAL,Resto Lateral.kmz,14712 - 0FCC00612440AAD4,14712 - 0FCC00612440AAD4
Resto Lateral.kmz::14713 - 0FCC006124374A02,container,13616991356,-0.9810294910306654,37.60265778318826,678221.8641515789,4163647.0271719526,RESTO,LATERAL,Resto Lateral.kmz,14713 - 0FCC006124374A02,14713 - 0FCC006124374A02
Resto Lateral.kmz::14714 - 0FCC006124376D02,container,13616991357,-0.9810105149998221,37.602669440469356,678223.5115891338,4163648.3567267302,RESTO,LATERAL,Resto Lateral.kmz,14714 - 0FCC006124376D02,14714 - 0FCC006124376D02
Resto Lateral.kmz::14715 - 0FCC00612436C7C2,container,13616991360,-0.980984366983388,37.6026854948931,678225.7816952156,4163650.1878189594,RESTO,LATERAL,Resto Lateral.kmz,14715 - 0FCC00612436C7C2,14715 - 0FCC00612436C7C2
Resto Lateral.kmz::14716 - 0FCC00612436C9F7,container,13616991358,-0.9810024889828023,37.60267437097869,678224.2083817904,4163648.919069141,RESTO,LATERAL,Resto Lateral.kmz,14716 - 0FCC00612436C9F7,14716 - 0FCC00612436C9F7
Resto Lateral.kmz::14717 - 0FCC0061243745E4,container,13616991359,-0.9809947829330414,37.602679102018456,678224.8774027858,4163649.4586703754,RESTO,LATERAL,Resto Lateral.kmz,14717 - 0FCC0061243745E4,14717 - 0FCC0061243745E4
Resto Lateral.kmz::14718 - 0FCC0061243767AC,container,13616991368,-0.9792044582638543,37.603564842323024,678380.8166476327,4163751.1439126236,RESTO,LATERAL,Resto Lateral.kmz,14718 - 0FCC0061243767AC,14718 - 0FCC0061243767AC
Resto Lateral.kmz::14719 - 0FCC006124372D72,container,13616991369,-0.9806782793972934,37.60285950138542,678252.3886326791,4163670.0773045463,RESTO,LATERAL,Resto Lateral.kmz,14719 - 0FCC006124372D72,14719 - 0FCC006124372D72
Resto Lateral.kmz::14720 - 0FCC006124374E1E,container,13616991370,-0.9806530535050028,37.60287190008798,678254.5860461185,4163671.501006359,RESTO,LATERAL,Resto Lateral.kmz,14720 - 0FCC006124374E1E,14720 - 0FCC006124374E1E
Resto Lateral.kmz::14721 - 0FCC006124376DA0,container,13616991371,-0.978826412453002,37.60073857944606,678420.9444216499,4163438.2537389444,RESTO,LATERAL,Resto Lateral.kmz,14721 - 0FCC006124376DA0,14721 - 0FCC006124376DA0
Resto Lateral.kmz::14722 - 0FCC00612436A6D8,container,13616991372,-0.9801015697814965,37.60358427493859,678301.5714469386,4163751.5954085616,RESTO,LATERAL,Resto Lateral.kmz,14722 - 0FCC00612436A6D8,14722 - 0FCC00612436A6D8
Resto Lateral.kmz::14723 - 0FCC0061243746A3,container,13616991373,-0.9807216482392999,37.60489584470912,678243.6986041619,4163895.9523898847,RESTO,LATERAL,Resto Lateral.kmz,14723 - 0FCC0061243746A3,14723 - 0FCC0061243746A3
Resto Lateral.kmz::14724 - 0FCC00612436EE37,container,13616991375,-0.9810435324536646,37.60599189670389,678212.6662858243,4164016.961609906,RESTO,LATERAL,Resto Lateral.kmz,14724 - 0FCC00612436EE37,14724 - 0FCC00612436EE37
Resto Lateral.kmz::14725 - 0FCC006124372E4A,container,13616991377,-0.9810917814608433,37.60599026057995,678208.4108120488,4164016.688435672,RESTO,LATERAL,Resto Lateral.kmz,14725 - 0FCC006124372E4A,14725 - 0FCC006124372E4A
Resto Lateral.kmz::14726 - 0FCC00612437ECD8,container,13616991374,-0.9807363416352659,37.60493456091716,678242.3090375748,4163900.220524753,RESTO,LATERAL,Resto Lateral.kmz,14726 - 0FCC00612437ECD8,14726 - 0FCC00612437ECD8
Resto Lateral.kmz::14727 - 0FCC0061243725C1,container,13616991376,-0.9810679717820531,37.60599106796868,678210.5107819812,4164016.8232403276,RESTO,LATERAL,Resto Lateral.kmz,14727 - 0FCC0061243725C1,14727 - 0FCC0061243725C1
Resto Lateral.kmz::14728 - 0FCC00612436C8E3,container,13616991378,-0.9842794515236244,37.60498763853559,677929.3956182103,4163899.386560916,RESTO,LATERAL,Resto Lateral.kmz,14728 - 0FCC00612436C8E3,14728 - 0FCC00612436C8E3
Resto Lateral.kmz::14729 - 0FCC0061243688FD,container,13616991379,-0.9828303867788662,37.60516330624347,678056.9004880028,4163921.6274499167,RESTO,LATERAL,Resto Lateral.kmz,14729 - 0FCC0061243688FD,14729 - 0FCC0061243688FD
Resto Lateral.kmz::14730 - 0FCC006124370EA6,container,13616991380,-0.9801127587744479,37.6060396604658,678294.720093494,4164024.0295822504,RESTO,LATERAL,Resto Lateral.kmz,14730 - 0FCC006124370EA6,14730 - 0FCC006124370EA6
Resto Lateral.kmz::14731 - 0FCC00612437AD82,container,13616991381,-0.9800895739605111,37.60604047361097,678296.7648851931,4164024.16386043,RESTO,LATERAL,Resto Lateral.kmz,14731 - 0FCC00612437AD82,14731 - 0FCC00612437AD82
Resto Lateral.kmz::14732 - 0FCC006124376B5F,container,13616991382,-0.9780840803721843,37.604016782600695,678478.6455474778,4163803.4224250754,RESTO,LATERAL,Resto Lateral.kmz,14732 - 0FCC006124376B5F,14732 - 0FCC006124376B5F
Resto Lateral.kmz::14733 - 0FCC00612436ED12,container,13616991361,-0.9809748982245113,37.60269130641982,678226.6037542569,4163650.8506611614,RESTO,LATERAL,Resto Lateral.kmz,14733 - 0FCC00612436ED12,14733 - 0FCC00612436ED12
Resto Lateral.kmz::14734 - 0FCC00612440B2D6,container,13616991388,-0.9840946839532737,37.601455666438646,677954.1244959584,4163507.821188943,RESTO,LATERAL,Resto Lateral.kmz,14734 - 0FCC00612440B2D6,14734 - 0FCC00612440B2D6
Resto Lateral.kmz::14735 - 0FCC0061243E4128,container,13616991390,-0.9805030446379408,37.60248222655002,678268.7595814731,4163628.5468494105,RESTO,LATERAL,Resto Lateral.kmz,14735 - 0FCC0061243E4128,14735 - 0FCC0061243E4128
Resto Lateral.kmz::14736 - 0FCC00612436EE63,container,13616991355,-0.981149441000818,37.60258409583292,678211.4504717664,4163638.62287298,RESTO,LATERAL,Resto Lateral.kmz,14736 - 0FCC00612436EE63,14736 - 0FCC00612436EE63
Resto Lateral.kmz::14737 - 0FCC00612440D7BE,container,13616991389,-0.9841170597481493,37.60145446105618,677952.1519342221,4163507.645010611,RESTO,LATERAL,Resto Lateral.kmz,14737 - 0FCC00612440D7BE,14737 - 0FCC00612440D7BE
Resto Lateral.kmz::14738 - 0FCC006124370ADC,container,13616991386,-0.9840659059521804,37.60145721670122,677956.6614508503,4163508.047775758,RESTO,LATERAL,Resto Lateral.kmz,14738 - 0FCC006124370ADC,14738 - 0FCC006124370ADC
Resto Lateral.kmz::14739 - 0FCC006124372E00,container,13616991387,-0.9840800519041132,37.60145645466378,677955.4143996197,4163507.936396022,RESTO,LATERAL,Resto Lateral.kmz,14739 - 0FCC006124372E00,14739 - 0FCC006124372E00
Resto Lateral.kmz::14740 - 0FCC006124370D9F,container,13616991384,-0.9838482609432062,37.60146810161267,677975.850173054,4163509.668293716,RESTO,LATERAL,Resto Lateral.kmz,14740 - 0FCC006124370D9F,14740 - 0FCC006124370D9F
Resto Lateral.kmz::14741 - 0FCC006124378DA6,container,13616991385,-0.9838606634788767,37.601467630899656,677974.7563443031,4163509.592543157,RESTO,LATERAL,Resto Lateral.kmz,14741 - 0FCC006124378DA6,14741 - 0FCC006124378DA6
Resto Lateral.kmz::14742 - 0FCC006124372E8B,container,13616991383,-0.9838348417977612,37.601468610907546,677977.0336606384,4163509.750253388,RESTO,LATERAL,Resto Lateral.kmz,14742 - 0FCC006124372E8B,14742 - 0FCC006124372E8B
Resto Lateral.kmz::14743 - 0FCC0061243745F3,container,13616991392,-0.9850060820626525,37.5990340703958,677879.4304883782,4163237.387804762,RESTO,LATERAL,Resto Lateral.kmz,14743 - 0FCC0061243745F3,14743 - 0FCC0061243745F3
Resto Lateral.kmz::14744 - 0FCC00612436E9C4,container,13616991394,-0.9849860190518623,37.59899993665568,677881.2831023276,4163233.6382732447,RESTO,LATERAL,Resto Lateral.kmz,14744 - 0FCC00612436E9C4,14744 - 0FCC00612436E9C4
Resto Lateral.kmz::14747 - 0FCC00612437AB27,container,13616991393,-0.9849976402454995,37.599019708109196,677880.2100036944,4163235.8101327126,RESTO,LATERAL,Resto Lateral.kmz,14747 - 0FCC00612437AB27,14747 - 0FCC00612437AB27
Resto Lateral.kmz::14750 - 0FCC00612437AE46,container,13616991395,-0.9801105350041915,37.599569898756215,678310.3657871216,4163306.1338388342,RESTO,LATERAL,Resto Lateral.kmz,14750 - 0FCC00612437AE46,14750 - 0FCC00612437AE46
Resto Lateral.kmz::14752 - 0FCC00612436C6C0,container,13616991396,-0.9812808891876464,37.60090991146657,678203.8412444544,4163452.6019065855,RESTO,LATERAL,Resto Lateral.kmz,14752 - 0FCC00612436C6C0,14752 - 0FCC00612436C6C0
Resto Lateral.kmz::14753 - 0FCC0061243747DE,container,13616991397,-0.9809065954170679,37.60038839852832,678238.1306016666,4163395.4443810373,RESTO,LATERAL,Resto Lateral.kmz,14753 - 0FCC0061243747DE,14753 - 0FCC0061243747DE
Resto Lateral.kmz::14754 - 0FCC00612436CD5B,container,13616991398,-0.979340928664526,37.598806713592545,678380.1347919626,4163222.911440661,RESTO,LATERAL,Resto Lateral.kmz,14754 - 0FCC00612436CD5B,14754 - 0FCC00612436CD5B
Resto Lateral.kmz::14755 - 0FCC006124378E6A,container,13616991399,-0.9838676130422737,37.59786179256024,677982.7366697952,4163109.4674908975,RESTO,LATERAL,Resto Lateral.kmz,14755 - 0FCC006124378E6A,14755 - 0FCC006124378E6A
Resto Lateral.kmz::14756 - 0FCC006124374B5D,container,13616991400,-0.9838368250458636,37.597862853091435,677985.452374067,4163109.6435517906,RESTO,LATERAL,Resto Lateral.kmz,14756 - 0FCC006124374B5D,14756 - 0FCC006124374B5D
Resto Lateral.kmz::14761 - 0FCC00612437AA2D,container,13616991401,-0.9890503015274251,37.60253498294265,677514.0549188532,4163618.199748706,RESTO,LATERAL,Resto Lateral.kmz,14761 - 0FCC00612437AA2D,14761 - 0FCC00612437AA2D
Resto Lateral.kmz::14763 - 0FCC00612437AE90,container,13616991403,-0.9890878141316531,37.602547079377295,677510.7144336461,4163619.471043162,RESTO,LATERAL,Resto Lateral.kmz,14763 - 0FCC00612437AE90,14763 - 0FCC00612437AE90
Resto Lateral.kmz::14764 - 0FCC006124376D9F,container,13616991405,-0.9891164193065377,37.602548843470224,677508.1848872995,4163619.6126870126,RESTO,LATERAL,Resto Lateral.kmz,14764 - 0FCC006124376D9F,14764 - 0FCC006124376D9F
Resto Lateral.kmz::14765 - 0FCC006124374D91,container,13616991402,-0.989065345223684,37.602541332982966,677512.7117188508,4163618.8759088456,RESTO,LATERAL,Resto Lateral.kmz,14765 - 0FCC006124374D91,14765 - 0FCC006124374D91
Resto Lateral.kmz::14769 - 0FCC006124374DA8,container,13616991404,-0.9891009147200199,37.602548351261525,677509.5548498684,4163619.587395702,RESTO,LATERAL,Resto Lateral.kmz,14769 - 0FCC006124374DA8,14769 - 0FCC006124374DA8
Resto Lateral.kmz::14773 - 0FCC006124374ED1,container,13616991406,-0.9917406777048752,37.60581044027202,677268.7635221187,4163976.566306175,RESTO,LATERAL,Resto Lateral.kmz,14773 - 0FCC006124374ED1,14773 - 0FCC006124374ED1
Resto Lateral.kmz::14774 - 0FCC0061243709BB,container,13616991407,-0.9917236812787253,37.60579976509185,677270.2892991725,4163975.4138706084,RESTO,LATERAL,Resto Lateral.kmz,14774 - 0FCC0061243709BB,14774 - 0FCC0061243709BB
Resto Lateral.kmz::14775 - 0FCC006124372BC8,container,13616991408,-0.9906425478580083,37.60632814515875,677364.4756371859,4164036.0868919687,RESTO,LATERAL,Resto Lateral.kmz,14775 - 0FCC006124372BC8,14775 - 0FCC006124372BC8
Resto Lateral.kmz::14778 - 0FCC006124370D34,container,13616991363,-0.9868934755868668,37.60441912432855,677699.9820443363,4163831.3500132635,RESTO,LATERAL,Resto Lateral.kmz,14778 - 0FCC006124370D34,14778 - 0FCC006124370D34
Resto Lateral.kmz::14779 - 0FCC006124408ADB,container,13616991364,-0.9868794834221715,37.60441707212527,677701.2221692789,4163831.1487905504,RESTO,LATERAL,Resto Lateral.kmz,14779 - 0FCC006124408ADB,14779 - 0FCC006124408ADB
Resto Lateral.kmz::14780 - 0FCC0061244091CD,container,13616991365,-0.9861315189655971,37.604307345592815,677767.5143860781,4163820.3898369237,RESTO,LATERAL,Resto Lateral.kmz,14780 - 0FCC0061244091CD,14780 - 0FCC0061244091CD
Resto Lateral.kmz::14781 - 0FCC00612440CF17,container,13616991367,-0.9853025353590678,37.60418569113037,677840.987680236,4163808.4613856603,RESTO,LATERAL,Resto Lateral.kmz,14781 - 0FCC00612440CF17,14781 - 0FCC00612440CF17
Resto Lateral.kmz::14782 - 0FCC00612436EE82,container,13616991409,-0.9774542523524213,37.603289383629004,678535.9870054087,4163723.9064739496,RESTO,LATERAL,Resto Lateral.kmz,14782 - 0FCC00612436EE82,14782 - 0FCC00612436EE82
Resto Lateral.kmz::14783 - 0FCC006124378B10,container,13616991410,-0.9686869738069948,37.60485675872574,679306.219432623,4163914.541326016,RESTO,LATERAL,Resto Lateral.kmz,14783 - 0FCC006124378B10,14783 - 0FCC006124378B10
Resto Lateral.kmz::14784 - 0FCC006124370DB5,container,13616991411,-0.9784356499837669,37.631978311868394,678380.7595151541,4166905.4387252047,RESTO,LATERAL,Resto Lateral.kmz,14784 - 0FCC006124370DB5,14784 - 0FCC006124370DB5
Resto Lateral.kmz::14785 - 0FCC0061243748AE,container,13616991412,-0.978294517106628,37.63244179413624,678392.1057566054,4166957.136485301,RESTO,LATERAL,Resto Lateral.kmz,14785 - 0FCC0061243748AE,14785 - 0FCC0061243748AE
Resto Lateral.kmz::14786 - 0FCC006124376DB9,container,13616991413,-0.9792846843794443,37.63287081700981,678303.7000582826,4167002.8591543734,RESTO,LATERAL,Resto Lateral.kmz,14786 - 0FCC006124376DB9,14786 - 0FCC006124376DB9
Resto Lateral.kmz::14787 - 0FCC00612437AA53,container,13616991415,-0.9822243741214477,37.63213717074267,678046.0316763072,4166915.8669135845,RESTO,LATERAL,Resto Lateral.kmz,14787 - 0FCC00612437AA53,14787 - 0FCC00612437AA53
Resto Lateral.kmz::14788 - 0FCC006124374B63,container,13616991416,-0.9817616676907661,37.63146597310447,678088.4671805312,4166842.267443207,RESTO,LATERAL,Resto Lateral.kmz,14788 - 0FCC006124374B63,14788 - 0FCC006124374B63
Resto Lateral.kmz::14789 - 0FCC00612437AED0,container,13616991417,-0.980047668992099,37.631160346034775,678240.4560723689,4166811.6101541882,RESTO,LATERAL,Resto Lateral.kmz,14789 - 0FCC00612437AED0,14789 - 0FCC00612437AED0
Resto Lateral.kmz::14790 - 0FCC00612436C9EA,container,13616991418,-1.0031575660816083,37.631934685634924,676199.1979553882,4166853.8656228795,RESTO,LATERAL,Resto Lateral.kmz,14790 - 0FCC00612436C9EA,14790 - 0FCC00612436C9EA
Resto Lateral.kmz::14791 - 0FCC00612440B83C,container,13616991419,-1.007776038918363,37.634952505067794,675784.5142207332,4167180.063484479,RESTO,LATERAL,Resto Lateral.kmz,14791 - 0FCC00612440B83C,14791 - 0FCC00612440B83C
Resto Lateral.kmz::14792 - 0FCC00612440737F,container,13616991420,-1.0077886326627787,37.634959701019,675783.385932588,4167180.838359181,RESTO,LATERAL,Resto Lateral.kmz,14792 - 0FCC00612440737F,14792 - 0FCC00612440737F
Resto Lateral.kmz::14793 - 0FCC00612437AEA0,container,13616991422,-1.0120898021527742,37.637286145164424,675398.3602852629,4167430.9328195928,RESTO,LATERAL,Resto Lateral.kmz,14793 - 0FCC00612437AEA0,14793 - 0FCC00612437AEA0
Resto Lateral.kmz::14794 - 0FCC006124376EEC,container,13616991424,-1.0080700569176486,37.63596227400567,675756.1891462735,4167291.558814134,RESTO,LATERAL,Resto Lateral.kmz,14794 - 0FCC006124376EEC,14794 - 0FCC006124376EEC
Resto Lateral.kmz::14795 - 0FCC006124372DEE,container,13616991423,-1.0120612507643516,37.63730459194119,675400.8363197878,4167433.033119096,RESTO,LATERAL,Resto Lateral.kmz,14795 - 0FCC006124372DEE,14795 - 0FCC006124372DEE
Resto Lateral.kmz::14796 - 0FCC006124378CBE,container,13616991426,-1.010799086501778,37.63729513956515,675512.2339695246,4167434.3457363043,RESTO,LATERAL,Resto Lateral.kmz,14796 - 0FCC006124378CBE,14796 - 0FCC006124378CBE
Resto Lateral.kmz::14797 - 0FCC00612440F31C,container,13616991427,-1.0108421306164501,37.63732363129394,675508.3686339392,4167437.4266874474,RESTO,LATERAL,Resto Lateral.kmz,14797 - 0FCC00612440F31C,14797 - 0FCC00612440F31C
Resto Lateral.kmz::14798 - 0FCC006124374E8A,container,13616991425,-1.0108204717586855,37.63730929928721,675510.313575592,4167435.8769091316,RESTO,LATERAL,Resto Lateral.kmz,14798 - 0FCC006124374E8A,14798 - 0FCC006124374E8A
Resto Lateral.kmz::14799 - 0FCC006124376A0C,container,13616991428,-1.0094459372078628,37.6356542178026,675635.5024880136,4167254.7984965905,RESTO,LATERAL,Resto Lateral.kmz,14799 - 0FCC006124376A0C,14799 - 0FCC006124376A0C
Resto Lateral.kmz::14800 - 0FCC0061243747F2,container,13616991429,-1.0100870005507174,37.63528250691979,675579.8078458294,4167212.352177707,RESTO,LATERAL,Resto Lateral.kmz,14800 - 0FCC0061243747F2,14800 - 0FCC0061243747F2
Resto Lateral.kmz::14801 - 0FCC006124374B12,container,13616991432,-1.0108189038233688,37.63543329053214,675514.8669167933,4167227.713462884,RESTO,LATERAL,Resto Lateral.kmz,14801 - 0FCC006124374B12,14801 - 0FCC006124374B12
Resto Lateral.kmz::14802 - 0FCC0061243C70A4,container,13616991433,-1.0102619662584387,37.63489664390973,675565.2764833515,4167169.2083504954,RESTO,LATERAL,Resto Lateral.kmz,14802 - 0FCC0061243C70A4,14802 - 0FCC0061243C70A4
Resto Lateral.kmz::14803 - 0FCC006124374E34,container,13616991434,-1.0099034788296084,37.63418234033978,675598.5927601213,4167090.618703161,RESTO,LATERAL,Resto Lateral.kmz,14803 - 0FCC006124374E34,14803 - 0FCC006124374E34
Resto Lateral.kmz::14804 - 0FCC00612440912B,container,13616991435,-1.0099367609081098,37.63417104515356,675595.6823647085,4167089.3030473283,RESTO,LATERAL,Resto Lateral.kmz,14804 - 0FCC00612440912B,14804 - 0FCC00612440912B
Resto Lateral.kmz::14805 - 0FCC006124376A5C,container,13616991437,-1.011546474810477,37.63401194422499,675454.0069026427,4167068.63615049,RESTO,LATERAL,Resto Lateral.kmz,14805 - 0FCC006124376A5C,14805 - 0FCC006124376A5C
Resto Lateral.kmz::14806 - 0FCC00612437AE69,container,13616991436,-1.01152374458123,37.63401298263228,675456.0103004478,4167068.7938986854,RESTO,LATERAL,Resto Lateral.kmz,14806 - 0FCC00612437AE69,14806 - 0FCC00612437AE69
Resto Lateral.kmz::14807 - 0FCC00612441169C,container,13616991439,-1.013352833766099,37.634324339607964,675293.8696504494,4167099.922446005,RESTO,LATERAL,Resto Lateral.kmz,14807 - 0FCC00612441169C,14807 - 0FCC00612441169C
Resto Lateral.kmz::14808 - 0FCC00612440F3EB,container,13616991438,-1.0133556015305412,37.63431791682811,675293.6405040846,4167099.2045863634,RESTO,LATERAL,Resto Lateral.kmz,14808 - 0FCC00612440F3EB,14808 - 0FCC00612440F3EB
