uid,kind,node_id,lon,lat,x,y,fraction,load_type,source_layer,container_id_kmz,container_name
Resto Trasera.kmz::16218 - 0FCC00612436EA3C,container,13616990969,-1.0145331192501092,37.66473344663993,675118.2630505086,4170471.988349409,RESTO,TRASERA,Resto Trasera.kmz,16218 - 0FCC00612436EA3C,16218 - 0FCC00612436EA3C
Resto Trasera.kmz::16219 - 0FCC006124378E61,container,13616990977,-1.0194523025410887,37.666410716789166,674680.4139070836,4170648.9225870087,RESTO,TRASERA,Resto Trasera.kmz,16219 - 0FCC006124378E61,16219 - 0FCC006124378E61
Resto Trasera.kmz::16220 - 0FCC006124376D90,container,13616990978,-1.0229092262363089,37.66658954942016,674375.070486749,4170662.3285478237,RESTO,TRASERA,Resto Trasera.kmz,16220 - 0FCC006124376D90,16220 - 0FCC006124376D90
Resto Trasera.kmz::16221 - 0FCC006124378AAE,container,13616990979,-1.0160001632453974,37.66511069667258,674987.9704044169,4170511.1088635325,RESTO,TRASERA,Resto Trasera.kmz,16221 - 0FCC006124378AAE,16221 - 0FCC006124378AAE
Resto Trasera.kmz::16222 - 0FCC00612437CB4B,container,13616990980,-1.0160096656356914,37.66508703001457,674987.1877996431,4170508.465003552,RESTO,TRASERA,Resto Trasera.kmz,16222 - 0FCC00612437CB4B,16222 - 0FCC00612437CB4B
Resto Trasera.kmz::16223 - 0FCC006124370C26,container,13616990812,-1.0128467637026943,37.661020265198054,675275.7498440628,4170063.1157579827,RESTO,TRASERA,Resto Trasera.kmz,16223 - 0FCC006124370C26,16223 - 0FCC006124370C26
Resto Trasera.kmz::16224 - 0FCC006124376A76,container,13616990981,-0.9521574117664438,37.647718096768735,680661.6375433056,4168702.284989102,RESTO,TRASERA,Resto Trasera.kmz,16224 - 0FCC006124376A76,16224 - 0FCC006124376A76
Resto Trasera.kmz::16225 - 0FCC006124374E42,container,13616990948,-0.954727349359976,37.66837879821187,680384.871655121,4170989.923917817,RESTO,TRASERA,Resto Trasera.kmz,16225 - 0FCC006124374E42,16225 - 0FCC006124374E42
Resto Trasera.kmz::16229 - 0FCC006124372C6B,container,13616990983,-0.9712016547704355,37.677813423632756,678909.0829585813,4172005.2404613304,RESTO,TRASERA,Resto Trasera.kmz,16229 - 0FCC006124372C6B,16229 - 0FCC006124372C6B
Resto Trasera.kmz::16230 - 0FCC006124370A5B,container,13616990984,-0.9711829500105019,37.677805899381504,678910.7506869538,4172004.4412605655,RESTO,TRASERA,Resto Trasera.kmz,16230 - 0FCC006124370A5B,16230 - 0FCC006124370A5B
Resto Trasera.kmz::16231 - 0FCC00612440CCF8,container,13616990986,-1.097117425124658,37.6345119368256,667901.67904037,4166967.477320357,RESTO,TRASERA,Resto Trasera.kmz,16231 - 0FCC00612440CCF8,16231 - 0FCC00612440CCF8
Resto Trasera.kmz::16232 - 0FCC006124376A6E,container,13616990987,-0.9713007291403778,37.67713762393637,678901.9687507483,4171930.062015499,RESTO,TRASERA,Resto Trasera.kmz,16232 - 0FCC006124376A6E,16232 - 0FCC006124376A6E
Resto Trasera.kmz::16235 - 0FCC00612437AB1E,container,13616990989,-0.9553480686922017,37.667287472354275,680332.7626668472,4170867.6315265046,RESTO,TRASERA,Resto Trasera.kmz,16235 - 0FCC00612437AB1E,16235 - 0FCC00612437AB1E
Resto Trasera.kmz::16236 - 0FCC0061243729BA,container,13616990985,-1.0969283044712068,37.628803694954215,667931.2179696497,4166334.424591556,RESTO,TRASERA,Resto Trasera.kmz,16236 - 0FCC0061243729BA,16236 - 0FCC0061243729BA
Resto Trasera.kmz::16237 - 0FCC006124378A7F,container,13616990991,-0.9342767619715866,37.66190125849493,682204.5722351334,4170310.712065941,RESTO,TRASERA,Resto Trasera.kmz,16237 - 0FCC006124378A7F,16237 - 0FCC006124378A7F
Resto Trasera.kmz::16238 - 0FCC00612436CA67,container,13616990990,-0.9553373604458429,37.667297994717664,680333.6817349526,4170868.8197347224,RESTO,TRASERA,Resto Trasera.kmz,16238 - 0FCC00612436CA67,16238 - 0FCC00612436CA67
Resto Trasera.kmz::16239 - 0FCC006124372C1E,container,13616990991,-0.9342767619715866,37.66190125849493,682204.5722351334,4170310.712065941,RESTO,TRASERA,Resto Trasera.kmz,16239 - 0FCC006124372C1E,16239 - 0FCC006124372C1E
Resto Trasera.kmz::16240 - 0FCC006124372B6E,container,13616990992,-0.971893160306913,37.676108412056756,678852.1911668641,4171814.7257784423,RESTO,TRASERA,Resto Trasera.kmz,16240 - 0FCC006124372B6E,16240 - 0FCC006124372B6E
Resto Trasera.kmz::16241 - 0FCC00612440D008,container,13616990992,-0.971893160306913,37.676108412056756,678852.1911668641,4171814.7257784423,RESTO,TRASERA,Resto Trasera.kmz,16241 - 0FCC00612440D008,16241 - 0FCC00612440D008
Resto Trasera.kmz::16242 - 0FCC006124376D3F,container,13616990993,-0.9726738481205154,37.67501389005045,678785.9651300382,4171691.7836223133,RESTO,TRASERA,Resto Trasera.kmz,16242 - 0FCC006124376D3F,16242 - 0FCC006124376D3F
Resto Trasera.kmz::16243 - 0FCC006124378D72,container,13616990994,-0.9353527063130233,37.66283706142314,682107.3720682003,4170412.461431401,RESTO,TRASERA,Resto Trasera.kmz,16243 - 0FCC006124378D72,16243 - 0FCC006124378D72
Resto Trasera.kmz::16244 - 0FCC00612436CDDC,container,13616990997,-0.9544957355352279,37.66620271083643,680410.5713558052,4170748.902718242,RESTO,TRASERA,Resto Trasera.kmz,16244 - 0FCC00612436CDDC,16244 - 0FCC00612436CDDC
Resto Trasera.kmz::16245 - 0FCC006124378C7E,container,13616990998,-0.9821831999999999,37.6539204,677997.6540170126,4169333.077086611,RESTO,TRASERA,Resto Trasera.kmz,16245 - 0FCC006124378C7E,16245 - 0FCC006124378C7E
Resto Trasera.kmz::16249 - 0FCC00612436CDCD,container,13616990999,-0.9722857955186311,37.6721725906173,678827.0125337197,4171377.2431775434,RESTO,TRASERA,Resto Trasera.kmz,16249 - 0FCC00612436CDCD,16249 - 0FCC00612436CDCD
Resto Trasera.kmz::16263 - 0FCC00612436CA56,container,13616991000,-0.9709113727748078,37.66797831246286,678958.3145448676,4170914.454795196,RESTO,TRASERA,Resto Trasera.kmz,16263 - 0FCC00612436CA56,16263 - 0FCC00612436CA56
Resto Trasera.kmz::16265 - 0FCC00612437AA88,container,13616991002,-0.9446007530578705,37.662462323362355,681292.4919726892,4170352.9494955214,RESTO,TRASERA,Resto Trasera.kmz,16265 - 0FCC00612437AA88,16265 - 0FCC00612437AA88
Resto Trasera.kmz::16270 - 0FCC00612440B7B5,container,13616991004,-1.1368395360613683,37.637257178884596,664390.40980844,4167201.721630788,RESTO,TRASERA,Resto Trasera.kmz,16270 - 0FCC00612440B7B5,16270 - 0FCC00612440B7B5
Resto Trasera.kmz::16272 - 0FCC00612440F159,container,13616991006,-1.1279288499351892,37.632408335507876,665187.4276056683,4166679.3486649506,RESTO,TRASERA,Resto Trasera.kmz,16272 - 0FCC00612440F159,16272 - 0FCC00612440F159
Resto Trasera.kmz::16273 - 0FCC006124372EF4,container,13616991009,-1.124236691256567,37.6286992011933,665521.4751353294,4166274.2906800564,RESTO,TRASERA,Resto Trasera.kmz,16273 - 0FCC006124372EF4,16273 - 0FCC006124372EF4
Resto Trasera.kmz::16277 - 0FCC0061243F22A6,container,13616991007,-1.1248297237471887,37.6298417357921,665466.6056929685,4166400.0204178724,RESTO,TRASERA,Resto Trasera.kmz,16277 - 0FCC0061243F22A6,16277 - 0FCC0061243F22A6
Resto Trasera.kmz::16278 - 0FCC00612436A5B9,container,13616991008,-1.1242480145189255,37.62871302829037,665520.4451763259,4166275.804958645,RESTO,TRASERA,Resto Trasera.kmz,16278 - 0FCC00612436A5B9,16278 - 0FCC00612436A5B9
Resto Trasera.kmz::16281 - 0FCC00612436EADD,container,13616991010,-1.123409297024055,37.62724343915967,665597.7241712789,4166114.2191569014,RESTO,TRASERA,Resto Trasera.kmz,16281 - 0FCC00612436EADD,16281 - 0FCC00612436EADD
Resto Trasera.kmz::16282 - 0FCC00612440F55E,container,13616991011,-1.1262964396826125,37.63111706549891,665334.343031616,4166538.9450890576,RESTO,TRASERA,Resto Trasera.kmz,16282 - 0FCC00612440F55E,16282 - 0FCC00612440F55E
Resto Trasera.kmz::16283 - 0FCC006303A273E6,container,13616991012,-1.132031639489521,37.63839630434885,664812.141379898,4167336.5578652513,RESTO,TRASERA,Resto Trasera.kmz,16283 - 0FCC006303A273E6,16283 - 0FCC006303A273E6
Resto Trasera.kmz::16284 - 0FCC006124372D65,container,13616991001,-0.9729294290647431,37.66916390065348,678777.464812159,4171042.1599654495,RESTO,TRASERA,Resto Trasera.kmz,16284 - 0FCC006124372D65,16284 - 0FCC006124372D65
Resto Trasera.kmz::16285 - 0FCC0061243748E9,container,13616991013,-0.972232787878272,37.668743446196906,678839.921084704,4170996.8341120756,RESTO,TRASERA,Resto Trasera.kmz,16285 - 0FCC0061243748E9,16285 - 0FCC0061243748E9
Resto Trasera.kmz::16286 - 0FCC006124372A53,container,13616991014,-1.1320449316639007,37.63841200846489,664810.9337906105,4167338.277040268,RESTO,TRASERA,Resto Trasera.kmz,16286 - 0FCC006124372A53,16286 - 0FCC006124372A53
Resto Trasera.kmz::16287 - 0FCC00612437EB58,container,13616991005,-1.1351201840873324,37.63934147850784,664537.5268979905,4167436.01137505,RESTO,TRASERA,Resto Trasera.kmz,16287 - 0FCC00612437EB58,16287 - 0FCC00612437EB58
Resto Trasera.kmz::16288 - 0FCC006124408F49,container,13616991003,-1.1368518018109657,37.63724209417074,664389.3607280636,4167200.026326613,RESTO,TRASERA,Resto Trasera.kmz,16288 - 0FCC006124408F49,16288 - 0FCC006124408F49
Resto Trasera.kmz::16289 - 0FCC006124370A84,container,13616991015,-0.952869256903253,37.66654100277024,680553.2201420697,4170789.5733071724,RESTO,TRASERA,Resto Trasera.kmz,16289 - 0FCC006124370A84,16289 - 0FCC006124370A84
Resto Trasera.kmz::16290 - 0FCC00612440CF2F,container,13616991018,-0.9532518059424648,37.66705230202582,680518.2373326797,4170845.5720856637,RESTO,TRASERA,Resto Trasera.kmz,16290 - 0FCC00612440CF2F,16290 - 0FCC00612440CF2F
Resto Trasera.kmz::16291 - 0FCC006124374C2B,container,13616991020,-0.9522595415533076,37.665013570595924,680610.7048527123,4170621.258391926,RESTO,TRASERA,Resto Trasera.kmz,16291 - 0FCC006124374C2B,16291 - 0FCC006124374C2B
Resto Trasera.kmz::16292 - 0FCC00612437AA83,container,13616991017,-0.9532598460187716,37.66705960819514,680517.5104355661,4170846.3673190014,RESTO,TRASERA,Resto Trasera.kmz,16292 - 0FCC00612437AA83,16292 - 0FCC00612437AA83
Resto Trasera.kmz::16293 - 0FCC00612437CC55,container,13616990827,-0.9495907149946395,37.65272622480956,680875.9443603884,4169262.954365995,RESTO,TRASERA,Resto Trasera.kmz,16293 - 0FCC00612437CC55,16293 - 0FCC00612437CC55
Resto Trasera.kmz::16294 - 0FCC00612437CB6D,container,13616991016,-0.9532665956101538,37.66706574167492,680516.9002103113,4170847.034912058,RESTO,TRASERA,Resto Trasera.kmz,16294 - 0FCC00612437CB6D,16294 - 0FCC00612437CB6D
Resto Trasera.kmz::16295 - 0FCC006124374C32,container,13616991021,-0.9470512452358053,37.6500083330535,681106.5908938549,4168966.26988364,RESTO,TRASERA,Resto Trasera.kmz,16295 - 0FCC006124374C32,16295 - 0FCC006124374C32
Resto Trasera.kmz::16296 - 0FCC006124378D51,container,13616991022,-0.976916337069862,37.66984444616844,678424.1719909958,4171110.076960074,RESTO,TRASERA,Resto Trasera.kmz,16296 - 0FCC006124378D51,16296 - 0FCC006124378D51
Resto Trasera.kmz::16297 - 0FCC006124372AAC,container,13616991023,-0.9768893790481099,37.66979054487809,678426.6788989321,4171104.147213326,RESTO,TRASERA,Resto Trasera.kmz,16297 - 0FCC006124372AAC,16297 - 0FCC006124372AAC
Resto Trasera.kmz::16298 - 0FCC00612437CC7A,container,13616991026,-0.9546736090189983,37.664494942435944,680399.0168115966,4170559.059783626,RESTO,TRASERA,Resto Trasera.kmz,16298 - 0FCC00612437CC7A,16298 - 0FCC00612437CC7A
Resto Trasera.kmz::16299 - 0FCC00612436EC47,container,13616991024,-0.9768818127663201,37.66977541644079,678427.3825109756,4171102.4829155807,RESTO,TRASERA,Resto Trasera.kmz,16299 - 0FCC00612436EC47,16299 - 0FCC00612436EC47
Resto Trasera.kmz::16300 - 0FCC00612436CD1C,container,13616991025,-0.9546953669790518,37.66449254747838,680397.1033372638,4170558.7521479595,RESTO,TRASERA,Resto Trasera.kmz,16300 - 0FCC00612436CD1C,16300 - 0FCC00612436CD1C
Resto Trasera.kmz::16301 - 0FCC00612436E5AE,container,13616990779,-1.0662761864062358,37.633837916226355,670624.7742538053,4166948.3476382215,RESTO,TRASERA,Resto Trasera.kmz,16301 - 0FCC00612436E5AE,16301 - 0FCC00612436E5AE
Resto Trasera.kmz::16302 - 0FCC006124406ACE,container,13616991027,-1.0656389,37.62948720000001,670690.9669716734,4166466.7458239053,RESTO,TRASERA,Resto Trasera.kmz,16302 - 0FCC006124406ACE,16302 - 0FCC006124406ACE
Resto Trasera.kmz::16303 - 0FCC00612436CA2E,container,13616991029,-1.0656492277448082,37.62948205039739,670690.067329598,4166466.155622963,RESTO,TRASERA,Resto Trasera.kmz,16303 - 0FCC00612436CA2E,16303 - 0FCC00612436CA2E
Resto Trasera.kmz::16304 - 0FCC00612437ABEC,container,13616991030,-1.0656573865101897,37.62947798228644,670689.3566256013,4166465.6893729055,RESTO,TRASERA,Resto Trasera.kmz,16304 - 0FCC00612437ABEC,16304 - 0FCC00612437ABEC
Resto Trasera.kmz::16305 - 0FCC00612436A5BA,container,13616991027,-1.0656389,37.62948720000001,670690.9669716734,4166466.7458239053,RESTO,TRASERA,Resto Trasera.kmz,16305 - 0FCC00612436A5BA,16305 - 0FCC00612436A5BA
Resto Trasera.kmz::16306 - 0FCC006124374EB0,container,13616991027,-1.0656389,37.62948720000001,670690.9669716734,4166466.7458239053,RESTO,TRASERA,Resto Trasera.kmz,16306 - 0FCC006124374EB0,16306 - 0FCC006124374EB0
Resto Trasera.kmz::16307 - 0FCC00612440EDDD,container,13616991032,-1.0541425209330337,37.67975959662235,671589.7456102166,4172066.051519274,RESTO,TRASERA,Resto Trasera.kmz,16307 - 0FCC00612440EDDD,16307 - 0FCC00612440EDDD
Resto Trasera.kmz::16308 - 0FCC006124370EDA,container,13616991034,-1.0746618411169964,37.637992732767934,669875.3191992403,4167394.148855959,RESTO,TRASERA,Resto Trasera.kmz,16308 - 0FCC006124370EDA,16308 - 0FCC006124370EDA
Resto Trasera.kmz::16309 - 0FCC00612440B03D,container,13616991033,-1.0746278677293688,37.63798200552436,669878.3414445607,4167393.02008781,RESTO,TRASERA,Resto Trasera.kmz,16309 - 0FCC00612440B03D,16309 - 0FCC00612440B03D
Resto Trasera.kmz::16310 - 0FCC00612440ABFC,container,13616991035,-1.06308522420524,37.68192594437025,670796.1134878928,4172290.0937850117,RESTO,TRASERA,Resto Trasera.kmz,16310 - 0FCC00612440ABFC,16310 - 0FCC00612440ABFC
Resto Trasera.kmz::16311 - 0FCC006124374CA1,container,13616991036,-1.0867846361359204,37.64072506696745,668799.4206185258,4167675.4413910774,RESTO,TRASERA,Resto Trasera.kmz,16311 - 0FCC006124374CA1,16311 - 0FCC006124374CA1
Resto Trasera.kmz::16312 - 0FCC00612440EDD1,container,13616991037,-1.0850111881159898,37.640347033189016,668956.760088335,4167636.688102657,RESTO,TRASERA,Resto Trasera.kmz,16312 - 0FCC00612440EDD1,16312 - 0FCC00612440EDD1
Resto Trasera.kmz::16313 - 0FCC00612436E7B2,container,13616991039,-1.0863800042930614,37.641152695359786,668834.1557255604,4167723.6199752726,RESTO,TRASERA,Resto Trasera.kmz,16313 - 0FCC00612436E7B2,16313 - 0FCC00612436E7B2
Resto Trasera.kmz::16314 - 0FCC006124374B9B,container,13616991038,-1.0849994154652831,37.64036483003043,668957.7585488358,4167638.684072333,RESTO,TRASERA,Resto Trasera.kmz,16314 - 0FCC006124374B9B,16314 - 0FCC006124374B9B
Resto Trasera.kmz::16315 - 0FCC006124372B7B,container,13616991040,-1.064071698098168,37.68358396842409,670705.3168802615,4172472.273899767,RESTO,TRASERA,Resto Trasera.kmz,16315 - 0FCC006124372B7B,16315 - 0FCC006124372B7B
Resto Trasera.kmz::16316 - 0FCC006124368994,container,13616991042,-1.044522258836419,37.65193348480995,672502.5823083231,4168996.065218074,RESTO,TRASERA,Resto Trasera.kmz,16316 - 0FCC006124368994,16316 - 0FCC006124368994
Resto Trasera.kmz::16317 - 0FCC00612440D207,container,13616991041,-1.0445384045156323,37.65191833878869,672501.1929267381,4168994.3548756754,RESTO,TRASERA,Resto Trasera.kmz,16317 - 0FCC00612440D207,16317 - 0FCC00612440D207
Resto Trasera.kmz::16318 - 0FCC006124370EFF,container,13616991045,-1.0548120008535695,37.67337936348958,671545.3998909885,4171356.8603116455,RESTO,TRASERA,Resto Trasera.kmz,16318 - 0FCC006124370EFF,16318 - 0FCC006124370EFF
Resto Trasera.kmz::16319 - 0FCC00612436EA7F,container,13616991047,-1.074186866044812,37.64889551641901,669892.3867032016,4168604.7976460974,RESTO,TRASERA,Resto Trasera.kmz,16319 - 0FCC00612436EA7F,16319 - 0FCC00612436EA7F
Resto Trasera.kmz::16320 - 0FCC00612437AE11,container,13616991046,-1.0707795039312467,37.64900582585147,670192.7563872149,4168623.217558823,RESTO,TRASERA,Resto Trasera.kmz,16320 - 0FCC00612437AE11,16320 - 0FCC00612437AE11
Resto Trasera.kmz::16321 - 0FCC00612440D049,container,13616991048,-1.0460512952851482,37.664279672393306,672339.130513413,4170363.212108653,RESTO,TRASERA,Resto Trasera.kmz,16321 - 0FCC00612440D049,16321 - 0FCC00612440D049
Resto Trasera.kmz::16322 - 0FCC0061243688CC,container,13616991051,-1.0417338878407267,37.660437033943246,672728.8734102251,4169944.7719160756,RESTO,TRASERA,Resto Trasera.kmz,16322 - 0FCC0061243688CC,16322 - 0FCC0061243688CC
Resto Trasera.kmz::16323 - 0FCC0061243689C8,container,13616991050,-1.041730006355075,37.66043343208632,672729.2241600776,4169944.379398845,RESTO,TRASERA,Resto Trasera.kmz,16323 - 0FCC0061243689C8,16323 - 0FCC0061243689C8
Resto Trasera.kmz::16324 - 0FCC006124376A9F,container,13616991046,-1.0707795039312467,37.64900582585147,670192.7563872149,4168623.217558823,RESTO,TRASERA,Resto Trasera.kmz,16324 - 0FCC006124376A9F,16324 - 0FCC006124376A9F
Resto Trasera.kmz::16325 - 0FCC00612436EEFA,container,13616991053,-1.0412133381559567,37.65975475115095,672776.3750450559,4169870.023692621,RESTO,TRASERA,Resto Trasera.kmz,16325 - 0FCC00612436EEFA,16325 - 0FCC00612436EEFA
Resto Trasera.kmz::16326 - 0FCC006124406EC6,container,13616991049,-1.0455335030162443,37.66388373099556,672385.7206501218,4170320.2298171204,RESTO,TRASERA,Resto Trasera.kmz,16326 - 0FCC006124406EC6,16326 - 0FCC006124406EC6
Resto Trasera.kmz::16327 - 0FCC006124378D9F,container,13616991054,-1.0412279702915779,37.65975806615873,672775.0765907622,4169870.364561983,RESTO,TRASERA,Resto Trasera.kmz,16327 - 0FCC006124378D9F,16327 - 0FCC006124378D9F
Resto Trasera.kmz::16328 - 0FCC0061243765DC,container,13616991058,-1.0774555041748366,37.64951295287729,669602.5997806821,4168667.3913649507,RESTO,TRASERA,Resto Trasera.kmz,16328 - 0FCC0061243765DC,16328 - 0FCC0061243765DC
Resto Trasera.kmz::16329 - 0FCC00612440CBC7,container,13616991055,-1.0412481514141352,37.65976263832304,672773.2857201074,4169870.8347001625,RESTO,TRASERA,Resto Trasera.kmz,16329 - 0FCC00612440CBC7,16329 - 0FCC00612440CBC7
Resto Trasera.kmz::16330 - 0FCC006124406DCA,container,13616991056,-1.0412670921651392,37.65976692946949,672771.6049201026,4169871.275942668,RESTO,TRASERA,Resto Trasera.kmz,16330 - 0FCC006124406DCA,16330 - 0FCC006124406DCA
Resto Trasera.kmz::16331 - 0FCC00612436CAD8,container,13616991059,-1.0774325007483265,37.64950232615941,669604.6534645975,4168666.253822,RESTO,TRASERA,Resto Trasera.kmz,16331 - 0FCC00612436CAD8,16331 - 0FCC00612436CAD8
Resto Trasera.kmz::16332 - 0FCC00612440AF07,container,13616991063,-1.0531902496248358,37.67276178081122,671689.8591830182,4171291.302151248,RESTO,TRASERA,Resto Trasera.kmz,16332 - 0FCC00612440AF07,16332 - 0FCC00612440AF07
Resto Trasera.kmz::16333 - 0FCC006124404DC4,container,13616991068,-1.079198670825255,37.64744263932946,669453.512622115,4168434.5145036825,RESTO,TRASERA,Resto Trasera.kmz,16333 - 0FCC006124404DC4,16333 - 0FCC006124404DC4
Resto Trasera.kmz::16334 - 0FCC0061243707B7,container,13616991062,-1.053193580524269,37.67274830626785,671689.5964612656,4171289.800882526,RESTO,TRASERA,Resto Trasera.kmz,16334 - 0FCC0061243707B7,16334 - 0FCC0061243707B7
Resto Trasera.kmz::16335 - 0FCC006124376EDC,container,13616991060,-1.0531993571830969,37.67272493784004,671689.1408321549,4171287.1972848945,RESTO,TRASERA,Resto Trasera.kmz,16335 - 0FCC006124376EDC,16335 - 0FCC006124376EDC
Resto Trasera.kmz::16336 - 0FCC0061243C4B8D,container,13616991069,-1.0792048050335,37.64743677743412,669452.9847329004,4168433.8529731613,RESTO,TRASERA,Resto Trasera.kmz,16336 - 0FCC0061243C4B8D,16336 - 0FCC0061243C4B8D
Resto Trasera.kmz::16337 - 0FCC00612436C5CF,container,13616991061,-1.0531973271801591,37.672733149851396,671689.300946966,4171288.1122276266,RESTO,TRASERA,Resto Trasera.kmz,16337 - 0FCC00612436C5CF,16337 - 0FCC00612436C5CF
Resto Trasera.kmz::16338 - 0FCC006124378C9D,container,13616991064,-1.0531877455005405,37.67277191078366,671690.0566935437,4171292.430783998,RESTO,TRASERA,Resto Trasera.kmz,16338 - 0FCC006124378C9D,16338 - 0FCC006124378C9D
Resto Trasera.kmz::16339 - 0FCC00612440ACF1,container,13616991070,-1.0620062775039132,37.679808470421975,670896.1234809011,4172057.1016652132,RESTO,TRASERA,Resto Trasera.kmz,16339 - 0FCC00612440ACF1,16339 - 0FCC00612440ACF1
Resto Trasera.kmz::16340 - 0FCC006124407311,container,13616991071,-1.0606679714423448,37.68010760241094,671013.4624582821,4172092.7360030576,RESTO,TRASERA,Resto Trasera.kmz,16340 - 0FCC006124407311,16340 - 0FCC006124407311
Resto Trasera.kmz::16341 - 0FCC0061243708A2,container,13616991072,-1.0633259884477855,37.65280356960096,670841.6533818915,4169058.1780439285,RESTO,TRASERA,Resto Trasera.kmz,16341 - 0FCC0061243708A2,16341 - 0FCC0061243708A2
Resto Trasera.kmz::16342 - 0FCC006124378CC1,container,13616991067,-1.079191987970073,37.647449025514476,669454.0877259342,4168435.2352017355,RESTO,TRASERA,Resto Trasera.kmz,16342 - 0FCC006124378CC1,16342 - 0FCC006124378CC1
Resto Trasera.kmz::16343 - 0FCC00612436CA62,container,13616991052,-1.0420533754995276,37.66073351615971,672700.0030436926,4169977.0815362874,RESTO,TRASERA,Resto Trasera.kmz,16343 - 0FCC00612436CA62,16343 - 0FCC00612436CA62
Resto Trasera.kmz::16344 - 0FCC0061243729A2,container,13616991057,-1.0418867577840023,37.659998526899564,672716.4045685042,4169895.832492221,RESTO,TRASERA,Resto Trasera.kmz,16344 - 0FCC0061243729A2,16344 - 0FCC0061243729A2
Resto Trasera.kmz::16345 - 0FCC006124404AD5,container,13616991057,-1.0418867577840023,37.659998526899564,672716.4045685042,4169895.832492221,RESTO,TRASERA,Resto Trasera.kmz,16345 - 0FCC006124404AD5,16345 - 0FCC006124404AD5
Resto Trasera.kmz::16346 - 0FCC006124372DA8,container,13616991075,-1.0600978842144329,37.65369981870075,671124.3873202578,4169163.5151256276,RESTO,TRASERA,Resto Trasera.kmz,16346 - 0FCC006124372DA8,16346 - 0FCC006124372DA8
Resto Trasera.kmz::16347 - 0FCC0061243685EE,container,13616991073,-1.0601045218833829,37.653679395819225,671123.8486243673,4169161.2368490463,RESTO,TRASERA,Resto Trasera.kmz,16347 - 0FCC0061243685EE,16347 - 0FCC0061243685EE
Resto Trasera.kmz::16348 - 0FCC00612436CE64,container,13616991074,-1.0601018500272055,37.65368761662875,671124.06546528,4169162.1539222635,RESTO,TRASERA,Resto Trasera.kmz,16348 - 0FCC00612436CE64,16348 - 0FCC00612436CE64
Resto Trasera.kmz::16349 - 0FCC006124378BC5,container,13616991044,-1.0564084353689522,37.67506644841406,671400.7145120235,4171541.1415884807,RESTO,TRASERA,Resto Trasera.kmz,16349 - 0FCC006124378BC5,16349 - 0FCC006124378BC5
Resto Trasera.kmz::16350 - 0FCC00612440F042,container,13616991076,-1.0619289109204562,37.680021328675494,670902.4579452581,4172080.8620147645,RESTO,TRASERA,Resto Trasera.kmz,16350 - 0FCC00612440F042,16350 - 0FCC00612440F042
Resto Trasera.kmz::16351 - 0FCC006124371203,container,13616991077,-1.0667828025141426,37.68119512195535,670471.7046037185,4172202.265646695,RESTO,TRASERA,Resto Trasera.kmz,16351 - 0FCC006124371203,16351 - 0FCC006124371203
Resto Trasera.kmz::16352 - 0FCC00612436EA7D,container,13616991085,-1.0502072318982,37.66849893609294,671962.7994673403,4170823.7570082615,RESTO,TRASERA,Resto Trasera.kmz,16352 - 0FCC00612436EA7D,16352 - 0FCC00612436EA7D
Resto Trasera.kmz::16353 - 0FCC00612437AE8F,container,13616991088,-1.0494364229377067,37.66745592838822,672033.1966335726,4170709.437233075,RESTO,TRASERA,Resto Trasera.kmz,16353 - 0FCC00612437AE8F,16353 - 0FCC00612437AE8F
Resto Trasera.kmz::16354 - 0FCC006124372AF7,container,13616991089,-1.0419341542815774,37.66820899172023,672693.191637977,4170806.797229628,RESTO,TRASERA,Resto Trasera.kmz,16354 - 0FCC006124372AF7,16354 - 0FCC006124372AF7
Resto Trasera.kmz::16355 - 0FCC00612437CB0B,container,13616991089,-1.0419341542815774,37.66820899172023,672693.191637977,4170806.797229628,RESTO,TRASERA,Resto Trasera.kmz,16355 - 0FCC00612437CB0B,16355 - 0FCC00612437CB0B
Resto Trasera.kmz::16356 - 0FCC006124370B91,container,13616991090,-1.051542826220077,37.64832593453666,671891.5198874479,4168582.8695704937,RESTO,TRASERA,Resto Trasera.kmz,16356 - 0FCC006124370B91,16356 - 0FCC006124370B91
Resto Trasera.kmz::16357 - 0FCC006124376EA1,container,13616991091,-1.0515254234413085,37.64831341156944,671893.0841755199,4168581.5119045605,RESTO,TRASERA,Resto Trasera.kmz,16357 - 0FCC006124376EA1,16357 - 0FCC006124376EA1
Resto Trasera.kmz::16358 - 0FCC006124370E80,container,13616991094,-1.0580840890906336,37.65165555587285,671306.74568925,4168940.3578740344,RESTO,TRASERA,Resto Trasera.kmz,16358 - 0FCC006124370E80,16358 - 0FCC006124370E80
Resto Trasera.kmz::16359 - 0FCC0061243729B9,container,13616991092,-1.0580923413197492,37.651664056043515,671305.9981096656,4168941.28598942,RESTO,TRASERA,Resto Trasera.kmz,16359 - 0FCC0061243729B9,16359 - 0FCC0061243729B9
Resto Trasera.kmz::16360 - 0FCC00612436EE33,container,13616991095,-1.0513607438078119,37.64638555845781,671912.0590704549,4168367.8956671814,RESTO,TRASERA,Resto Trasera.kmz,16360 - 0FCC00612436EE33,16360 - 0FCC00612436EE33
Resto Trasera.kmz::16361 - 0FCC00612436F101,container,13616991096,-1.0590252006309793,37.65196596069808,671223.0040599834,4168973.08170513,RESTO,TRASERA,Resto Trasera.kmz,16361 - 0FCC00612436F101,16361 - 0FCC00612436F101
